image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity,target_class_b,threshold_n
0000244_04000_d_0000009,co_presence,Are there both car and bicycle objects in this area?,no,car,20,critical,0.82,3.0,poor,0.092262,0.807018,0.017544,57.0,,bicycle,
0000244_04000_d_0000009,threshold,Are there at least 23 car objects in this area?,no,car,20,critical,0.82,3.0,poor,0.092262,0.807018,0.017544,57.0,,,23
0000244_04400_d_0000010,co_presence,Are there both car and motor objects in this area?,yes,car,30,critical,0.82,3.0,poor,0.062568,0.584158,0.019802,101.0,,motor,
0000244_04400_d_0000010,threshold,Are there at least 30 car objects in this area?,yes,car,30,critical,0.82,3.0,poor,0.062568,0.584158,0.019802,101.0,,,30
0000244_04900_d_0000011,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.073861,0.660377,0.056604,106.0,,bicycle,
0000244_04900_d_0000011,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.073861,0.660377,0.056604,106.0,,,4
0000244_05400_d_0000012,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.031496,0.511111,0.033333,90.0,,car,
0000244_05400_d_0000012,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.031496,0.511111,0.033333,90.0,,,1
0000244_05900_d_0000013,co_presence,Are there both bus and bicycle objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.01552,0.515152,0.030303,66.0,,bicycle,
0000244_05900_d_0000013,threshold,Are there at least 5 bus objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.01552,0.515152,0.030303,66.0,,,5
0000244_06388_d_0000014,co_presence,Are there both bus and car objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.014147,0.347826,0.021739,46.0,,car,
0000244_06388_d_0000014,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.014147,0.347826,0.021739,46.0,,,2
0000249_00001_d_0000001,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.026154,0.55,0.025,80.0,,bicycle,
0000249_00001_d_0000001,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.026154,0.55,0.025,80.0,,,4
0000249_00235_d_0000002,co_presence,Are there both car and motor objects in this area?,yes,car,33,critical,0.82,3.0,poor,0.037329,0.717647,0.011765,85.0,,motor,
0000249_00235_d_0000002,threshold,Are there at least 33 car objects in this area?,yes,car,33,critical,0.82,3.0,poor,0.037329,0.717647,0.011765,85.0,,,33
0000249_00603_d_0000003,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.020811,0.708333,0.0,48.0,,bicycle,
0000249_00603_d_0000003,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.020811,0.708333,0.0,48.0,,,5
0000249_01100_d_0000004,co_presence,Are there both car and motor objects in this area?,yes,car,17,critical,0.82,3.0,poor,0.038828,0.185185,0.0,27.0,,motor,
0000249_01100_d_0000004,threshold,Are there at least 17 car objects in this area?,yes,car,17,critical,0.82,3.0,poor,0.038828,0.185185,0.0,27.0,,,17
0000249_01514_d_0000005,co_presence,Are there both car and bicycle objects in this area?,no,car,27,critical,0.82,3.0,poor,0.051975,0.352941,0.039216,51.0,,bicycle,
0000249_01514_d_0000005,threshold,Are there at least 30 car objects in this area?,no,car,27,critical,0.82,3.0,poor,0.051975,0.352941,0.039216,51.0,,,30
0000249_01635_d_0000006,co_presence,Are there both bus and car objects in this area?,yes,bus,4,normal,0.65,5.0,poor,0.020581,0.5,0.025,80.0,,car,
0000249_01635_d_0000006,threshold,Are there at least 4 bus objects in this area?,yes,bus,4,normal,0.65,5.0,poor,0.020581,0.5,0.025,80.0,,,4
0000249_02073_d_0000007,co_presence,Are there both bus and bicycle objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.02432,0.328358,0.014925,67.0,,bicycle,
0000249_02073_d_0000007,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.02432,0.328358,0.014925,67.0,,,4
0000249_02468_d_0000008,co_presence,Are there both car and motor objects in this area?,yes,car,11,critical,0.82,3.0,poor,0.079435,1.166667,0.055556,18.0,,motor,
0000249_02468_d_0000008,threshold,Are there at least 11 car objects in this area?,yes,car,11,critical,0.82,3.0,poor,0.079435,1.166667,0.055556,18.0,,,11
0000249_02900_d_0000009,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.029801,0.643564,0.049505,101.0,,bicycle,
0000249_02900_d_0000009,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.029801,0.643564,0.049505,101.0,,,4
0000249_03400_d_0000010,co_presence,Are there both awning-tricycle and bus objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.040683,0.619565,0.01087,92.0,,bus,
0000249_03400_d_0000010,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.040683,0.619565,0.01087,92.0,,,1
0000249_03900_d_0000011,co_presence,Are there both bus and bicycle objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.033361,0.588235,0.023529,85.0,,bicycle,
0000249_03900_d_0000011,threshold,Are there at least 5 bus objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.033361,0.588235,0.023529,85.0,,,5
0000253_00001_d_0000001,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.019418,0.160377,0.0,106.0,,car,
0000253_00001_d_0000001,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.019418,0.160377,0.0,106.0,,,1
0000256_00715_d_0000019,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.085236,0.758242,0.021978,91.0,,bicycle,
0000256_00715_d_0000019,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.085236,0.758242,0.021978,91.0,,,4
0000256_02173_d_0000030,co_presence,Are there both car and motor objects in this area?,yes,car,17,critical,0.82,3.0,poor,0.127039,0.92,0.06,50.0,,motor,
0000256_02173_d_0000030,threshold,Are there at least 17 car objects in this area?,yes,car,17,critical,0.82,3.0,poor,0.127039,0.92,0.06,50.0,,,17
0000263_02401_d_0000179,co_presence,Are there both car and bicycle objects in this area?,no,car,9,normal,0.65,5.0,medium,0.533344,0.588235,0.0,17.0,,bicycle,
0000263_02401_d_0000179,threshold,Are there at least 12 car objects in this area?,no,car,9,normal,0.65,5.0,medium,0.533344,0.588235,0.0,17.0,,,12
0000269_00001_d_0000348,co_presence,Are there both car and motor objects in this area?,yes,car,65,critical,0.82,3.0,poor,0.041525,0.78125,0.023438,128.0,,motor,
0000269_00001_d_0000348,threshold,Are there at least 65 car objects in this area?,yes,car,65,critical,0.82,3.0,poor,0.041525,0.78125,0.023438,128.0,,,65
0000269_00201_d_0000349,co_presence,Are there both car and bicycle objects in this area?,no,car,31,critical,0.82,3.0,poor,0.122178,0.510638,0.021277,47.0,,bicycle,
0000269_00201_d_0000349,threshold,Are there at least 34 car objects in this area?,no,car,31,critical,0.82,3.0,poor,0.122178,0.510638,0.021277,47.0,,,34
0000269_00601_d_0000351,co_presence,Are there both car and motor objects in this area?,yes,car,54,critical,0.82,3.0,poor,0.055776,0.913978,0.021505,93.0,,motor,
0000269_00601_d_0000351,threshold,Are there at least 54 car objects in this area?,yes,car,54,critical,0.82,3.0,poor,0.055776,0.913978,0.021505,93.0,,,54
0000271_00001_d_0000374,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.125509,0.586207,0.0,58.0,,bicycle,
0000271_00001_d_0000374,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.125509,0.586207,0.0,58.0,,,4
0000271_00201_d_0000375,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.101782,0.266667,0.0,75.0,,car,
0000271_00201_d_0000375,threshold,Are there at least 3 awning-tricycle objects in this area?,yes,awning-tricycle,3,normal,0.65,5.0,poor,0.101782,0.266667,0.0,75.0,,,3
0000271_00401_d_0000376,co_presence,Are there both car and bicycle objects in this area?,no,car,2,normal,0.65,5.0,poor,0.130988,0.48,0.04,25.0,,bicycle,
0000271_00401_d_0000376,threshold,Are there at least 5 car objects in this area?,no,car,2,normal,0.65,5.0,poor,0.130988,0.48,0.04,25.0,,,5
0000271_00601_d_0000377,co_presence,Are there both car and motor objects in this area?,yes,car,16,critical,0.82,3.0,poor,0.075425,0.759494,0.0,79.0,,motor,
0000271_00601_d_0000377,threshold,Are there at least 16 car objects in this area?,yes,car,16,critical,0.82,3.0,poor,0.075425,0.759494,0.0,79.0,,,16
0000271_00801_d_0000378,co_presence,Are there both car and bicycle objects in this area?,no,car,18,critical,0.82,3.0,poor,0.063733,0.301587,0.047619,63.0,,bicycle,
0000271_00801_d_0000378,threshold,Are there at least 21 car objects in this area?,no,car,18,critical,0.82,3.0,poor,0.063733,0.301587,0.047619,63.0,,,21
0000271_01201_d_0000379,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.110842,0.898305,0.033898,59.0,,car,
0000271_01201_d_0000379,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.110842,0.898305,0.033898,59.0,,,1
0000271_01401_d_0000380,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.141711,0.254545,0.0,55.0,,bicycle,
0000271_01401_d_0000380,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.141711,0.254545,0.0,55.0,,,4
0000271_01601_d_0000381,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.091999,0.4375,0.041667,48.0,,car,
0000271_01601_d_0000381,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.091999,0.4375,0.041667,48.0,,,1
0000271_02401_d_0000385,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.072252,0.75,0.059524,84.0,,bicycle,
0000271_02401_d_0000385,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.072252,0.75,0.059524,84.0,,,4
0000271_02601_d_0000386,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.138666,0.734177,0.025316,79.0,,car,
0000271_02601_d_0000386,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.138666,0.734177,0.025316,79.0,,,1
0000271_03001_d_0000387,co_presence,Are there both car and bicycle objects in this area?,no,car,17,critical,0.82,3.0,poor,0.068791,0.553571,0.053571,56.0,,bicycle,
0000271_03001_d_0000387,threshold,Are there at least 20 car objects in this area?,no,car,17,critical,0.82,3.0,poor,0.068791,0.553571,0.053571,56.0,,,20
0000271_03801_d_0000391,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.090472,0.298246,0.0,57.0,,car,
0000271_03801_d_0000391,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.090472,0.298246,0.0,57.0,,,1
0000271_04401_d_0000394,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.096936,0.651163,0.023256,86.0,,bicycle,
0000271_04401_d_0000394,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.096936,0.651163,0.023256,86.0,,,4
0000271_04801_d_0000396,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.082723,0.26,0.02,50.0,,car,
0000271_04801_d_0000396,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.082723,0.26,0.02,50.0,,,1
0000271_05001_d_0000397,co_presence,Are there both car and bicycle objects in this area?,no,car,13,critical,0.82,3.0,poor,0.056067,0.8,0.011111,90.0,,bicycle,
0000271_05001_d_0000397,threshold,Are there at least 16 car objects in this area?,no,car,13,critical,0.82,3.0,poor,0.056067,0.8,0.011111,90.0,,,16
0000271_05201_d_0000398,co_presence,Are there both car and motor objects in this area?,yes,car,27,critical,0.82,3.0,poor,0.110665,0.471429,0.014286,70.0,,motor,
0000271_05201_d_0000398,threshold,Are there at least 27 car objects in this area?,yes,car,27,critical,0.82,3.0,poor,0.110665,0.471429,0.014286,70.0,,,27
0000271_05401_d_0000399,co_presence,Are there both car and bicycle objects in this area?,no,car,44,critical,0.82,3.0,poor,0.097696,0.661972,0.084507,71.0,,bicycle,
0000271_05401_d_0000399,threshold,Are there at least 47 car objects in this area?,no,car,44,critical,0.82,3.0,poor,0.097696,0.661972,0.084507,71.0,,,47
0000271_05601_d_0000400,co_presence,Are there both car and motor objects in this area?,yes,car,57,critical,0.82,3.0,poor,0.08251,0.674419,0.023256,86.0,,motor,
0000271_05601_d_0000400,threshold,Are there at least 57 car objects in this area?,yes,car,57,critical,0.82,3.0,poor,0.08251,0.674419,0.023256,86.0,,,57
0000271_05801_d_0000401,co_presence,Are there both car and bicycle objects in this area?,no,car,74,critical,0.82,3.0,poor,0.114066,0.942308,0.048077,104.0,,bicycle,
0000271_05801_d_0000401,threshold,Are there at least 77 car objects in this area?,no,car,74,critical,0.82,3.0,poor,0.114066,0.942308,0.048077,104.0,,,77
0000271_06001_d_0000402,co_presence,Are there both car and motor objects in this area?,yes,car,91,critical,0.82,3.0,poor,0.112438,0.721519,0.037975,158.0,,motor,
0000271_06001_d_0000402,threshold,Are there at least 91 car objects in this area?,yes,car,91,critical,0.82,3.0,poor,0.112438,0.721519,0.037975,158.0,,,91
0000271_06201_d_0000403,co_presence,Are there both car and bicycle objects in this area?,no,car,81,critical,0.82,3.0,poor,0.108115,0.915493,0.014085,142.0,,bicycle,
0000271_06201_d_0000403,threshold,Are there at least 84 car objects in this area?,no,car,81,critical,0.82,3.0,poor,0.108115,0.915493,0.014085,142.0,,,84
0000271_06401_d_0000404,co_presence,Are there both car and motor objects in this area?,yes,car,81,critical,0.82,3.0,poor,0.110309,0.710938,0.023438,128.0,,motor,
0000271_06401_d_0000404,threshold,Are there at least 81 car objects in this area?,yes,car,81,critical,0.82,3.0,poor,0.110309,0.710938,0.023438,128.0,,,81
0000271_06601_d_0000405,co_presence,Are there both car and bicycle objects in this area?,no,car,72,critical,0.82,3.0,poor,0.148484,0.761905,0.019048,105.0,,bicycle,
0000271_06601_d_0000405,threshold,Are there at least 75 car objects in this area?,no,car,72,critical,0.82,3.0,poor,0.148484,0.761905,0.019048,105.0,,,75
0000271_06801_d_0000406,co_presence,Are there both car and motor objects in this area?,yes,car,49,critical,0.82,3.0,poor,0.17161,0.747368,0.021053,95.0,,motor,
0000271_06801_d_0000406,threshold,Are there at least 49 car objects in this area?,yes,car,49,critical,0.82,3.0,poor,0.17161,0.747368,0.021053,95.0,,,49
0000271_07001_d_0000407,co_presence,Are there both car and people objects in this area?,no,car,14,critical,0.82,3.0,poor,0.154647,0.672414,0.068966,58.0,,people,
0000271_07001_d_0000407,threshold,Are there at least 17 car objects in this area?,no,car,14,critical,0.82,3.0,poor,0.154647,0.672414,0.068966,58.0,,,17
0000271_07201_d_0000408,co_presence,Are there both car and motor objects in this area?,yes,car,3,normal,0.65,5.0,poor,0.065878,0.08,0.0,25.0,,motor,
0000271_07201_d_0000408,threshold,Are there at least 3 car objects in this area?,yes,car,3,normal,0.65,5.0,poor,0.065878,0.08,0.0,25.0,,,3
0000271_07401_d_0000409,co_presence,Are there both car and bicycle objects in this area?,no,car,23,critical,0.82,3.0,poor,0.169305,0.666667,0.119048,42.0,,bicycle,
0000271_07401_d_0000409,threshold,Are there at least 26 car objects in this area?,no,car,23,critical,0.82,3.0,poor,0.169305,0.666667,0.119048,42.0,,,26
0000273_05601_d_0000466,co_presence,Are there both car and pedestrian objects in this area?,yes,car,21,critical,0.82,3.0,poor,0.171823,1.34375,0.0,32.0,,pedestrian,
0000273_05601_d_0000466,threshold,Are there at least 21 car objects in this area?,yes,car,21,critical,0.82,3.0,poor,0.171823,1.34375,0.0,32.0,,,21
0000276_00001_d_0000507,co_presence,Are there both car and bicycle objects in this area?,no,car,12,critical,0.82,3.0,poor,0.1102,0.490909,0.054545,55.0,,bicycle,
0000276_00001_d_0000507,threshold,Are there at least 15 car objects in this area?,no,car,12,critical,0.82,3.0,poor,0.1102,0.490909,0.054545,55.0,,,15
0000276_00401_d_0000509,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.06225,0.387097,0.064516,62.0,,car,
0000276_00401_d_0000509,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.06225,0.387097,0.064516,62.0,,,1
0000276_00601_d_0000510,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.103631,0.486486,0.0,37.0,,bicycle,
0000276_00601_d_0000510,threshold,Are there at least 5 awning-tricycle objects in this area?,no,awning-tricycle,2,normal,0.65,5.0,poor,0.103631,0.486486,0.0,37.0,,,5
0000276_01001_d_0000512,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.06765,0.363636,0.022727,44.0,,car,
0000276_01001_d_0000512,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.06765,0.363636,0.022727,44.0,,,1
0000276_01201_d_0000513,co_presence,Are there both car and bicycle objects in this area?,no,car,11,critical,0.82,3.0,poor,0.108317,0.344828,0.0,29.0,,bicycle,
0000276_01201_d_0000513,threshold,Are there at least 14 car objects in this area?,no,car,11,critical,0.82,3.0,poor,0.108317,0.344828,0.0,29.0,,,14
0000276_01401_d_0000514,co_presence,Are there both awning-tricycle and car objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.188152,0.52,0.04,25.0,,car,
0000276_01401_d_0000514,threshold,Are there at least 1 awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.188152,0.52,0.04,25.0,,,1
0000276_01801_d_0000516,co_presence,Are there both bus and people objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.097246,0.333333,0.0,21.0,,people,
0000276_01801_d_0000516,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.097246,0.333333,0.0,21.0,,,4
0000276_02001_d_0000517,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.04466,0.333333,0.0,15.0,,car,
0000276_02001_d_0000517,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.04466,0.333333,0.0,15.0,,,1
0000276_02201_d_0000518,co_presence,Are there both car and bicycle objects in this area?,no,car,21,critical,0.82,3.0,poor,0.108135,0.317073,0.02439,41.0,,bicycle,
0000276_02201_d_0000518,threshold,Are there at least 24 car objects in this area?,no,car,21,critical,0.82,3.0,poor,0.108135,0.317073,0.02439,41.0,,,24
0000276_02401_d_0000519,co_presence,Are there both car and pedestrian objects in this area?,yes,car,29,critical,0.82,3.0,poor,0.088042,0.395833,0.041667,48.0,,pedestrian,
0000276_02401_d_0000519,threshold,Are there at least 29 car objects in this area?,yes,car,29,critical,0.82,3.0,poor,0.088042,0.395833,0.041667,48.0,,,29
0000276_02601_d_0000520,co_presence,Are there both bus and people objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.06328,0.15625,0.0,32.0,,people,
0000276_02601_d_0000520,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.06328,0.15625,0.0,32.0,,,4
0000276_02801_d_0000521,co_presence,Are there both bus and car objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.129698,0.513514,0.0,37.0,,car,
0000276_02801_d_0000521,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.129698,0.513514,0.0,37.0,,,2
0000276_03001_d_0000522,co_presence,Are there both bus and people objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.054949,0.368421,0.0,38.0,,people,
0000276_03001_d_0000522,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.054949,0.368421,0.0,38.0,,,4
0000276_03201_d_0000523,co_presence,Are there both bus and car objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.034605,0.590164,0.0,61.0,,car,
0000276_03201_d_0000523,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,poor,0.034605,0.590164,0.0,61.0,,,2
0000276_03401_d_0000524,co_presence,Are there both bus and people objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.043246,0.47541,0.0,61.0,,people,
0000276_03401_d_0000524,threshold,Are there at least 5 bus objects in this area?,no,bus,2,normal,0.65,5.0,poor,0.043246,0.47541,0.0,61.0,,,5
0000276_03601_d_0000525,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.062306,0.391304,0.021739,46.0,,car,
0000276_03601_d_0000525,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.062306,0.391304,0.021739,46.0,,,1
0000276_03801_d_0000526,co_presence,Are there both bus and people objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.088741,0.921875,0.03125,64.0,,people,
0000276_03801_d_0000526,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.088741,0.921875,0.03125,64.0,,,4
0000276_04001_d_0000527,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.068693,0.907407,0.0,54.0,,car,
0000276_04001_d_0000527,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.068693,0.907407,0.0,54.0,,,1
0000276_04201_d_0000528,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.28499,0.762712,0.084746,59.0,,pedestrian,
0000276_04201_d_0000528,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.28499,0.762712,0.084746,59.0,,,4
0000276_04401_d_0000529,co_presence,Are there both car and truck objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.495516,0.4,0.125,40.0,,truck,
0000276_04401_d_0000529,threshold,Are there at least 27 car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.495516,0.4,0.125,40.0,,,27
0000276_04601_d_0000530,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,normal,0.65,5.0,poor,0.230285,0.2,0.3,10.0,,pedestrian,
0000276_04601_d_0000530,threshold,Are there at least 8 car objects in this area?,no,car,5,normal,0.65,5.0,poor,0.230285,0.2,0.3,10.0,,,8
0000276_04801_d_0000531,co_presence,Are there both car and people objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.554005,0.2,0.3,10.0,,people,
0000276_04801_d_0000531,threshold,Are there at least 5 car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.554005,0.2,0.3,10.0,,,5
0000276_05001_d_0000532,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,poor,0.132394,0.0,0.142857,7.0,,pedestrian,
0000276_05001_d_0000532,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,poor,0.132394,0.0,0.142857,7.0,,,10
0000276_05201_d_0000533,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,medium,0.536149,0.0,0.166667,6.0,,pedestrian,
0000276_05201_d_0000533,threshold,Are there at least 6 car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.536149,0.0,0.166667,6.0,,,6
0000276_05601_d_0000535,co_presence,Are there both car and pedestrian objects in this area?,no,car,1,normal,0.65,5.0,poor,0.023774,0.5,0.0,10.0,,pedestrian,
0000276_05601_d_0000535,threshold,Are there at least 4 car objects in this area?,no,car,1,normal,0.65,5.0,poor,0.023774,0.5,0.0,10.0,,,4
0000276_05801_d_0000536,co_presence,Are there both car and motor objects in this area?,yes,car,3,normal,0.65,5.0,poor,0.045422,0.571429,0.285714,7.0,,motor,
0000276_05801_d_0000536,threshold,Are there at least 3 car objects in this area?,yes,car,3,normal,0.65,5.0,poor,0.045422,0.571429,0.285714,7.0,,,3
0000276_06001_d_0000537,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,normal,0.65,5.0,poor,0.074613,0.5,0.071429,14.0,,pedestrian,
0000276_06001_d_0000537,threshold,Are there at least 11 car objects in this area?,no,car,8,normal,0.65,5.0,poor,0.074613,0.5,0.071429,14.0,,,11
0000277_00001_d_0000539,co_presence,Are there both awning-tricycle and bus objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.064416,0.411765,0.035294,85.0,,bus,
0000277_00001_d_0000539,threshold,Are there at least 5 awning-tricycle objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.064416,0.411765,0.035294,85.0,,,5
0000277_00201_d_0000540,co_presence,Are there both bus and people objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.096112,0.722892,0.012048,83.0,,people,
0000277_00201_d_0000540,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,poor,0.096112,0.722892,0.012048,83.0,,,4
0000277_00401_d_0000541,co_presence,Are there both awning-tricycle and bus objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.049294,0.794872,0.017094,117.0,,bus,
0000277_00401_d_0000541,threshold,Are there at least 5 awning-tricycle objects in this area?,yes,awning-tricycle,5,normal,0.65,5.0,poor,0.049294,0.794872,0.017094,117.0,,,5
0000277_01401_d_0000546,co_presence,Are there both awning-tricycle and bicycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.114541,0.641026,0.012821,78.0,,bicycle,
0000277_01401_d_0000546,threshold,Are there at least 4 awning-tricycle objects in this area?,no,awning-tricycle,1,normal,0.65,5.0,poor,0.114541,0.641026,0.012821,78.0,,,4
0000277_01601_d_0000547,co_presence,Are there both bus and car objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.111577,0.717949,0.025641,78.0,,car,
0000277_01601_d_0000547,threshold,Are there at least 1 bus objects in this area?,yes,bus,1,normal,0.65,5.0,poor,0.111577,0.717949,0.025641,78.0,,,1
0000277_01801_d_0000548,co_presence,Are there both car and bicycle objects in this area?,no,car,33,critical,0.82,3.0,poor,0.097089,0.871287,0.0,101.0,,bicycle,
0000277_01801_d_0000548,threshold,Are there at least 36 car objects in this area?,no,car,33,critical,0.82,3.0,poor,0.097089,0.871287,0.0,101.0,,,36
0000277_02001_d_0000549,co_presence,Are there both car and motor objects in this area?,yes,car,38,critical,0.82,3.0,poor,0.265816,0.831325,0.072289,83.0,,motor,
0000277_02001_d_0000549,threshold,Are there at least 38 car objects in this area?,yes,car,38,critical,0.82,3.0,poor,0.265816,0.831325,0.072289,83.0,,,38
