image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity,target_class_b,threshold_n
00628,threshold,Are there at least 8 car objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,8
00631,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
00631,threshold,Are there at least 4 car objects in this area?,yes,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,,4
00634,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00634,threshold,Are there at least 8 car objects in this area?,no,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,8
00637,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00637,threshold,Are there at least 5 car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,5
00640,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
00640,threshold,Are there at least 10 car objects in this area?,no,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,10
00643,co_presence,Are there both car and pedestrian objects in this area?,no,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
00643,threshold,Are there at least 11 car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,11
00646,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00646,threshold,Are there at least 7 car objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,7
00649,co_presence,Are there both car and truck objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,,truck,
00649,threshold,Are there at least 13 car objects in this area?,yes,car,13,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,,,13
00652,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
00652,threshold,Are there at least 6 car objects in this area?,no,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,,6
00655,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
00655,threshold,Are there at least 6 car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,,,6
00658,co_presence,Are there both car and pedestrian objects in this area?,no,car,39,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,,pedestrian,
00658,threshold,Are there at least 42 car objects in this area?,no,car,39,critical,0.82,3.0,medium,0.0,0.0,0.0,41.0,,,42
00661,co_presence,Are there both car and truck objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,truck,
00661,threshold,Are there at least 6 car objects in this area?,yes,car,6,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,6
00664,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
00664,threshold,Are there at least 7 car objects in this area?,no,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,7
00667,co_presence,Are there both car and truck objects in this area?,yes,car,63,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,,truck,
00667,threshold,Are there at least 63 car objects in this area?,yes,car,63,critical,0.82,3.0,medium,0.0,0.0,0.0,65.0,,,63
00670,co_presence,Are there both car and pedestrian objects in this area?,no,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00670,threshold,Are there at least 5 car objects in this area?,no,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,5
00673,co_presence,Are there both car and truck objects in this area?,yes,car,53,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,,truck,
00673,threshold,Are there at least 53 car objects in this area?,yes,car,53,critical,0.82,3.0,medium,0.0,0.0,0.0,54.0,,,53
00676,co_presence,Are there both car and pedestrian objects in this area?,no,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,,pedestrian,
00676,threshold,Are there at least 46 car objects in this area?,no,car,43,critical,0.82,3.0,medium,0.0,0.0,0.0,46.0,,,46
00679,co_presence,Are there both car and bus objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,bus,
00679,threshold,Are there at least 5 car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,,,5
00682,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00682,threshold,Are there at least 8 car objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,8
00685,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
00685,threshold,Are there at least 7 car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,7
00688,co_presence,Are there both car and pedestrian objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
00688,threshold,Are there at least 7 car objects in this area?,no,car,4,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,7
00691,co_presence,Are there both car and truck objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,truck,
00691,threshold,Are there at least 2 car objects in this area?,yes,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,,2
00694,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,pedestrian,
00694,threshold,Are there at least 21 car objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,21
00697,co_presence,Are there both car and van objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,van,
00697,threshold,Are there at least 4 car objects in this area?,yes,car,4,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,,,4
00700,co_presence,Are there both car and pedestrian objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,pedestrian,
00700,threshold,Are there at least 13 car objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,,13
00703,co_presence,Are there both car and bus objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,bus,
00703,threshold,Are there at least 10 car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,10
00706,co_presence,Are there both car and pedestrian objects in this area?,no,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,48.0,,pedestrian,
00706,threshold,Are there at least 48 car objects in this area?,no,car,45,critical,0.82,3.0,medium,0.0,0.0,0.0,48.0,,,48
00709,co_presence,Are there both car and truck objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,truck,
00709,threshold,Are there at least 8 car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,,8
00712,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,pedestrian,
00712,threshold,Are there at least 17 car objects in this area?,no,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,,17
00715,co_presence,Are there both car and truck objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,truck,
00715,threshold,Are there at least 12 car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,,12
00718,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,pedestrian,
00718,threshold,Are there at least 12 car objects in this area?,no,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,,12
00721,co_presence,Are there both car and truck objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,truck,
00721,threshold,Are there at least 6 car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,6
00724,co_presence,Are there both car and pedestrian objects in this area?,no,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,,pedestrian,
00724,threshold,Are there at least 34 car objects in this area?,no,car,31,critical,0.82,3.0,medium,0.0,0.0,0.0,36.0,,,34
00727,co_presence,Are there both car and bus objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,bus,
00727,threshold,Are there at least 8 car objects in this area?,yes,car,8,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,8
00730,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
00730,threshold,Are there at least 21 car objects in this area?,no,car,18,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,,21
00733,co_presence,Are there both car and truck objects in this area?,yes,car,50,normal,0.65,5.0,medium,0.0,0.0,0.0,57.0,,truck,
00733,threshold,Are there at least 50 car objects in this area?,yes,car,50,normal,0.65,5.0,medium,0.0,0.0,0.0,57.0,,,50
00736,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
00736,threshold,Are there at least 8 car objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,8
00739,co_presence,Are there both car and truck objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,,truck,
00739,threshold,Are there at least 10 car objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,,,10
00742,co_presence,Are there both car and pedestrian objects in this area?,no,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
00742,threshold,Are there at least 5 car objects in this area?,no,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,,,5
00745,co_presence,Are there both car and van objects in this area?,yes,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,van,
00745,threshold,Are there at least 1 car objects in this area?,yes,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,1
00748,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,pedestrian,
00748,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,,12
00751,co_presence,Are there both car and truck objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,truck,
00751,threshold,Are there at least 7 car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,7
00754,co_presence,Are there both car and pedestrian objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
00754,threshold,Are there at least 21 car objects in this area?,no,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,,,21
00757,co_presence,Are there both car and bus objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,bus,
00757,threshold,Are there at least 3 car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,3
00760,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
00760,threshold,Are there at least 6 car objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,6
00763,co_presence,Are there both car and bus objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,bus,
00763,threshold,Are there at least 10 car objects in this area?,yes,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,10
00766,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
00766,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,,10
00769,co_presence,Are there both car and truck objects in this area?,yes,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,truck,
00769,threshold,Are there at least 25 car objects in this area?,yes,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,,,25
00772,co_presence,Are there both car and pedestrian objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
00772,threshold,Are there at least 10 car objects in this area?,no,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,,,10
00775,co_presence,Are there both car and truck objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,truck,
00775,threshold,Are there at least 6 car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,,6
00778,co_presence,Are there both car and pedestrian objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
00778,threshold,Are there at least 9 car objects in this area?,no,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,9
00781,co_presence,Are there both car and bus objects in this area?,yes,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,bus,
00781,threshold,Are there at least 11 car objects in this area?,yes,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,,,11
00784,co_presence,Are there both car and pedestrian objects in this area?,no,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,,pedestrian,
00784,threshold,Are there at least 28 car objects in this area?,no,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,,,28
00787,co_presence,Are there both car and pedestrian objects in this area?,no,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,pedestrian,
00787,threshold,Are there at least 14 car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,,,14
00790,co_presence,Are there both car and pedestrian objects in this area?,no,car,42,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,,pedestrian,
00790,threshold,Are there at least 45 car objects in this area?,no,car,42,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,,,45
00793,co_presence,Are there both car and bus objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,bus,
00793,threshold,Are there at least 14 car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,,14
00796,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
00796,threshold,Are there at least 5 truck objects in this area?,no,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,5
00799,co_presence,Are there both car and pedestrian objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,pedestrian,
00799,threshold,Are there at least 15 car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,,,15
00802,co_presence,Are there both car and pedestrian objects in this area?,no,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
00802,threshold,Are there at least 19 car objects in this area?,no,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,,,19
00805,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,pedestrian,
00805,threshold,Are there at least 3 truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,,,3
00808,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,pedestrian,
00808,threshold,Are there at least 6 car objects in this area?,no,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,,,6
00811,co_presence,Are there both car and van objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,,van,
00811,threshold,Are there at least 23 car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,,,23
00814,co_presence,Are there both car and pedestrian objects in this area?,no,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,,pedestrian,
00814,threshold,Are there at least 15 car objects in this area?,no,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,,,15
00817,co_presence,Are there both car and truck objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,truck,
00817,threshold,Are there at least 12 car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,,,12
00820,co_presence,Are there both car and pedestrian objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,pedestrian,
00820,threshold,Are there at least 18 car objects in this area?,no,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,,,18
00823,co_presence,Are there both car and truck objects in this area?,yes,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,38.0,,truck,
00823,threshold,Are there at least 32 car objects in this area?,yes,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,38.0,,,32
00826,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
00826,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,12
00829,co_presence,Are there both car and truck objects in this area?,yes,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,,truck,
00829,threshold,Are there at least 20 car objects in this area?,yes,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,,,20
00832,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00832,threshold,Are there at least 8 bus objects in this area?,no,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,8
00835,co_presence,Are there both car and pedestrian objects in this area?,no,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,pedestrian,
00835,threshold,Are there at least 1 car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,,1
00838,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,pedestrian,
00838,threshold,Are there at least 7 truck objects in this area?,no,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,,,7
00841,co_presence,Are there both car and truck objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,truck,
00841,threshold,Are there at least 7 car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,,,7
00844,co_presence,Are there both car and pedestrian objects in this area?,no,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00844,threshold,Are there at least 6 car objects in this area?,no,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,6
00847,co_presence,Are there both car and truck objects in this area?,yes,car,63,normal,0.65,5.0,medium,0.0,0.0,0.0,79.0,,truck,
00847,threshold,Are there at least 63 car objects in this area?,yes,car,63,normal,0.65,5.0,medium,0.0,0.0,0.0,79.0,,,63
00850,co_presence,Are there both car and pedestrian objects in this area?,no,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,,pedestrian,
00850,threshold,Are there at least 29 car objects in this area?,no,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,,,29
00853,co_presence,Are there both car and pedestrian objects in this area?,no,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,pedestrian,
00853,threshold,Are there at least 1 car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,,,1
00859,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,,pedestrian,
00859,threshold,Are there at least 30 car objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,,,30
00862,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,pedestrian,
00862,threshold,Are there at least 8 car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,,,8
00865,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
00865,threshold,Are there at least 4 bus objects in this area?,no,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,4
00868,co_presence,Are there both car and bus objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,,bus,
00868,threshold,Are there at least 19 car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,,,19
00871,co_presence,Are there both car and pedestrian objects in this area?,no,car,47,normal,0.65,5.0,medium,0.0,0.0,0.0,47.0,,pedestrian,
00871,threshold,Are there at least 50 car objects in this area?,no,car,47,normal,0.65,5.0,medium,0.0,0.0,0.0,47.0,,,50
00874,co_presence,Are there both car and pedestrian objects in this area?,no,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,pedestrian,
00874,threshold,Are there at least 27 car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,,,27
00877,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,74,normal,0.65,5.0,medium,0.0,0.0,0.0,83.0,,pedestrian,
00877,threshold,Are there at least 77 truck objects in this area?,no,truck,74,normal,0.65,5.0,medium,0.0,0.0,0.0,83.0,,,77
00880,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
00880,threshold,Are there at least 2 bus objects in this area?,yes,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,2
00883,co_presence,Are there both van and pedestrian objects in this area?,no,van,7,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,pedestrian,
00883,threshold,Are there at least 10 van objects in this area?,no,van,7,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,,10
00886,co_presence,Are there both car and bus objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,bus,
00886,threshold,Are there at least 5 car objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,5
00889,co_presence,Are there both car and pedestrian objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,pedestrian,
00889,threshold,Are there at least 13 car objects in this area?,no,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,,,13
00892,co_presence,Are there both car and pedestrian objects in this area?,no,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,pedestrian,
00892,threshold,Are there at least 19 car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,,,19
00895,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,pedestrian,
00895,threshold,Are there at least 7 bus objects in this area?,no,bus,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,7
00898,co_presence,Are there both car and bus objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,bus,
00898,threshold,Are there at least 14 car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,,,14
00901,co_presence,Are there both car and pedestrian objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,pedestrian,
00901,threshold,Are there at least 8 car objects in this area?,no,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,,,8
00904,co_presence,Are there both car and truck objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,truck,
00904,threshold,Are there at least 2 car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,2
00907,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,pedestrian,
00907,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,,,12
00910,co_presence,Are there both car and bus objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,bus,
00910,threshold,Are there at least 15 car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,,,15
00913,co_presence,Are there both car and pedestrian objects in this area?,no,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
00913,threshold,Are there at least 11 car objects in this area?,no,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,11
00916,co_presence,Are there both bus and pedestrian objects in this area?,no,bus,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,pedestrian,
00916,threshold,Are there at least 11 bus objects in this area?,yes,bus,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,,,11
00919,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,pedestrian,
00919,threshold,Are there at least 21 truck objects in this area?,no,truck,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,,,21
00922,co_presence,Are there both truck and car objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,car,
00922,threshold,Are there at least 5 truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,,,5
00925,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,53,critical,0.82,3.0,medium,0.0,0.0,0.0,63.0,,pedestrian,
00925,threshold,Are there at least 56 truck objects in this area?,no,truck,53,critical,0.82,3.0,medium,0.0,0.0,0.0,63.0,,,56
00928,co_presence,Are there both car and pedestrian objects in this area?,no,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,,pedestrian,
00928,threshold,Are there at least 23 car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,,,23
00931,co_presence,Are there both car and pedestrian objects in this area?,no,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,,pedestrian,
00931,threshold,Are there at least 55 car objects in this area?,no,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,,,55
00934,co_presence,Are there both car and pedestrian objects in this area?,no,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,,pedestrian,
00934,threshold,Are there at least 26 car objects in this area?,yes,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,,,26
00937,co_presence,Are there both truck and pedestrian objects in this area?,no,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,pedestrian,
00937,threshold,Are there at least 5 truck objects in this area?,no,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,,,5
00940,co_presence,Are there both truck and car objects in this area?,yes,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,car,
00940,threshold,Are there at least 2 truck objects in this area?,yes,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,,,2
00943,co_presence,Are there both car and pedestrian objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,pedestrian,
00943,threshold,Are there at least 12 car objects in this area?,no,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,,,12
00946,co_presence,Are there both truck and car objects in this area?,yes,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,,car,
