image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
0000287_02201_d_0000770,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02201_d_0000770,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.112387,0.481481,0.074074,27.0,negative
0000287_02201_d_0000770,counting,How many motor objects are in this area?,4,motor,4,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there motor objects in this area?,yes,motor,4,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02201_d_0000770,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,negative
0000287_02201_d_0000770,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02201_d_0000770,counting,How many people objects are in this area?,2,people,2,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there people objects in this area?,yes,people,2,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02201_d_0000770,counting,How many tricycle objects are in this area?,2,tricycle,2,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there tricycle objects in this area?,yes,tricycle,2,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02201_d_0000770,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,
0000287_02201_d_0000770,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.112387,0.481481,0.074074,27.0,positive
0000287_02401_d_0000771,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,medium,0.415183,0.555556,0.333333,18.0,negative
0000287_02401_d_0000771,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02401_d_0000771,presence,Are there motor objects in this area?,yes,motor,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,negative
0000287_02401_d_0000771,counting,How many motor objects are in this area?,1,motor,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02401_d_0000771,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,negative
0000287_02401_d_0000771,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02401_d_0000771,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,negative
0000287_02401_d_0000771,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02401_d_0000771,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02401_d_0000771,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,positive
0000287_02401_d_0000771,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.415183,0.555556,0.333333,18.0,
0000287_02601_d_0000772,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,negative
0000287_02601_d_0000772,counting,How many awning-tricycle objects are in this area?,2,awning-tricycle,2,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,negative
0000287_02601_d_0000772,counting,How many car objects are in this area?,19,car,19,critical,0.82,3.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there car objects in this area?,yes,car,19,critical,0.82,3.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,presence,Are there truck objects in this area?,no,truck,0,normal,0.82,3.0,poor,0.094153,0.863636,0.113636,44.0,negative
0000287_02601_d_0000772,counting,How many motor objects are in this area?,10,motor,10,critical,0.82,3.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,counting,How many pedestrian objects are in this area?,7,pedestrian,7,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there pedestrian objects in this area?,yes,pedestrian,7,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02601_d_0000772,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,
0000287_02601_d_0000772,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.094153,0.863636,0.113636,44.0,positive
0000287_02801_d_0000773,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,negative
0000287_02801_d_0000773,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there bicycle objects in this area?,yes,bicycle,5,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,negative
0000287_02801_d_0000773,counting,How many car objects are in this area?,22,car,22,critical,0.82,3.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there car objects in this area?,yes,car,22,critical,0.82,3.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,counting,How many motor objects are in this area?,16,motor,16,critical,0.82,3.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there motor objects in this area?,yes,motor,16,critical,0.82,3.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,counting,How many pedestrian objects are in this area?,6,pedestrian,6,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there pedestrian objects in this area?,yes,pedestrian,6,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_02801_d_0000773,counting,How many van objects are in this area?,4,van,4,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,
0000287_02801_d_0000773,presence,Are there van objects in this area?,yes,van,4,normal,0.65,5.0,poor,0.149392,0.566667,0.016667,60.0,positive
0000287_03001_d_0000774,presence,Are there car objects in this area?,yes,car,11,critical,0.82,3.0,medium,0.475831,0.111111,0.166667,18.0,positive
0000287_03001_d_0000774,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.82,3.0,medium,0.475831,0.111111,0.166667,18.0,negative
0000287_03001_d_0000774,counting,How many car objects are in this area?,11,car,11,critical,0.82,3.0,medium,0.475831,0.111111,0.166667,18.0,
0000287_03001_d_0000774,presence,Are there pedestrian objects in this area?,yes,pedestrian,4,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,positive
0000287_03001_d_0000774,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,negative
0000287_03001_d_0000774,counting,How many pedestrian objects are in this area?,4,pedestrian,4,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,
0000287_03001_d_0000774,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,positive
0000287_03001_d_0000774,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,negative
0000287_03001_d_0000774,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,
0000287_03001_d_0000774,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,positive
0000287_03001_d_0000774,presence,Are there motor objects in this area?,no,motor,0,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,negative
0000287_03001_d_0000774,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,medium,0.475831,0.111111,0.166667,18.0,
0000287_03401_d_0000776,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,positive
0000287_03401_d_0000776,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,negative
0000287_03401_d_0000776,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,
0000287_03401_d_0000776,presence,Are there car objects in this area?,yes,car,43,critical,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,positive
0000287_03401_d_0000776,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,negative
0000287_03401_d_0000776,counting,How many car objects are in this area?,43,car,43,critical,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,
0000287_03401_d_0000776,presence,Are there motor objects in this area?,yes,motor,11,critical,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,positive
0000287_03401_d_0000776,presence,Are there pedestrian objects in this area?,no,pedestrian,0,normal,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,negative
0000287_03401_d_0000776,counting,How many motor objects are in this area?,11,motor,11,critical,0.82,3.0,poor,0.145956,0.0,0.017857,56.0,
0000287_03401_d_0000776,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,positive
0000287_03401_d_0000776,presence,Are there people objects in this area?,no,people,0,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,negative
0000287_03401_d_0000776,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.145956,0.0,0.017857,56.0,
0000287_04601_d_0000780,presence,Are there bicycle objects in this area?,yes,bicycle,5,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,negative
0000287_04601_d_0000780,counting,How many car objects are in this area?,33,car,33,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there car objects in this area?,yes,car,33,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,negative
0000287_04601_d_0000780,counting,How many motor objects are in this area?,21,motor,21,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there motor objects in this area?,yes,motor,21,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,counting,How many pedestrian objects are in this area?,12,pedestrian,12,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there pedestrian objects in this area?,yes,pedestrian,12,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,counting,How many people objects are in this area?,12,people,12,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there people objects in this area?,yes,people,12,critical,0.82,3.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,counting,How many tricycle objects are in this area?,2,tricycle,2,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there tricycle objects in this area?,yes,tricycle,2,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04601_d_0000780,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,
0000287_04601_d_0000780,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.104282,0.329545,0.045455,88.0,positive
0000287_04801_d_0000781,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,negative
0000287_04801_d_0000781,counting,How many awning-tricycle objects are in this area?,2,awning-tricycle,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there bicycle objects in this area?,yes,bicycle,1,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,negative
0000287_04801_d_0000781,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,counting,How many motor objects are in this area?,11,motor,11,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there motor objects in this area?,yes,motor,11,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,counting,How many pedestrian objects are in this area?,10,pedestrian,10,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there pedestrian objects in this area?,yes,pedestrian,10,critical,0.82,3.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,counting,How many people objects are in this area?,3,people,3,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there people objects in this area?,yes,people,3,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_04801_d_0000781,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,
0000287_04801_d_0000781,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.145045,0.09434,0.056604,53.0,positive
0000287_05001_d_0000782,presence,Are there awning-tricycle objects in this area?,yes,awning-tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,presence,Are there bicycle objects in this area?,no,bicycle,0,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,negative
0000287_05001_d_0000782,counting,How many awning-tricycle objects are in this area?,1,awning-tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there car objects in this area?,yes,car,24,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,negative
0000287_05001_d_0000782,counting,How many car objects are in this area?,24,car,24,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there motor objects in this area?,yes,motor,10,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many motor objects are in this area?,10,motor,10,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there pedestrian objects in this area?,yes,pedestrian,18,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many pedestrian objects are in this area?,18,pedestrian,18,critical,0.82,3.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,
0000287_05001_d_0000782,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,positive
0000287_05001_d_0000782,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.108075,0.467742,0.016129,62.0,
0000289_00001_d_0000811,presence,Are there bicycle objects in this area?,yes,bicycle,4,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,negative
0000289_00001_d_0000811,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.130745,0.756098,0.04878,41.0,negative
0000289_00001_d_0000811,counting,How many motor objects are in this area?,9,motor,9,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there motor objects in this area?,yes,motor,9,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,presence,Are there tricycle objects in this area?,no,tricycle,0,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,negative
0000289_00001_d_0000811,counting,How many pedestrian objects are in this area?,6,pedestrian,6,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there pedestrian objects in this area?,yes,pedestrian,6,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,counting,How many people objects are in this area?,5,people,5,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there people objects in this area?,yes,people,5,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00001_d_0000811,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,
0000289_00001_d_0000811,presence,Are there van objects in this area?,yes,van,1,normal,0.65,5.0,poor,0.130745,0.756098,0.04878,41.0,positive
0000289_00201_d_0000812,presence,Are there bicycle objects in this area?,yes,bicycle,4,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,negative
0000289_00201_d_0000812,counting,How many car objects are in this area?,17,car,17,critical,0.82,3.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there car objects in this area?,yes,car,17,critical,0.82,3.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.147052,0.674419,0.372093,43.0,negative
0000289_00201_d_0000812,counting,How many motor objects are in this area?,7,motor,7,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there motor objects in this area?,yes,motor,7,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,negative
0000289_00201_d_0000812,counting,How many pedestrian objects are in this area?,8,pedestrian,8,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there pedestrian objects in this area?,yes,pedestrian,8,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,counting,How many people objects are in this area?,4,people,4,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there people objects in this area?,yes,people,4,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00201_d_0000812,counting,How many van objects are in this area?,2,van,2,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,
0000289_00201_d_0000812,presence,Are there van objects in this area?,yes,van,2,normal,0.65,5.0,poor,0.147052,0.674419,0.372093,43.0,positive
0000289_00401_d_0000813,presence,Are there bicycle objects in this area?,yes,bicycle,4,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,negative
0000289_00401_d_0000813,counting,How many car objects are in this area?,20,car,20,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there car objects in this area?,yes,car,20,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,negative
0000289_00401_d_0000813,counting,How many motor objects are in this area?,9,motor,9,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there motor objects in this area?,yes,motor,9,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,counting,How many pedestrian objects are in this area?,14,pedestrian,14,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there pedestrian objects in this area?,yes,pedestrian,14,critical,0.82,3.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,counting,How many people objects are in this area?,1,people,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there people objects in this area?,yes,people,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,counting,How many tricycle objects are in this area?,1,tricycle,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there tricycle objects in this area?,yes,tricycle,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there truck objects in this area?,yes,truck,1,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00401_d_0000813,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,
0000289_00401_d_0000813,presence,Are there van objects in this area?,yes,van,3,normal,0.65,5.0,poor,0.220407,0.660377,0.037736,53.0,positive
0000289_00601_d_0000814,presence,Are there bicycle objects in this area?,yes,bicycle,3,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,presence,Are there awning-tricycle objects in this area?,no,awning-tricycle,0,normal,0.65,5.0,poor,0.170546,0.72093,0.046512,43.0,negative
0000289_00601_d_0000814,counting,How many car objects are in this area?,16,car,16,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,
0000289_00601_d_0000814,presence,Are there car objects in this area?,yes,car,16,critical,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,positive
0000289_00601_d_0000814,presence,Are there bus objects in this area?,no,bus,0,normal,0.82,3.0,poor,0.170546,0.72093,0.046512,43.0,negative
