image_id,question_type,question,answer,target_class,object_count,risk_level,epsilon_k,tau_k,view_quality_bin,scale_proxy,occlusion_score,truncation_score,density_score,presence_polarity
00748,presence,Are there car objects in this area?,yes,car,9,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
00748,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00748,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00751,presence,Are there car objects in this area?,yes,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
00751,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
00751,counting,How many car objects are in this area?,7,car,7,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00751,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00754,presence,Are there car objects in this area?,yes,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,positive
00754,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,negative
00754,counting,How many car objects are in this area?,18,car,18,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,
00754,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
00757,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00757,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00757,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00757,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00760,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00760,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00760,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00760,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00763,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,positive
00763,counting,How many car objects are in this area?,10,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
00763,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,
00766,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,positive
00766,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,negative
00766,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00766,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00769,presence,Are there car objects in this area?,yes,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,positive
00769,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,negative
00769,counting,How many car objects are in this area?,25,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,30.0,
00769,counting,How many truck objects are in this area?,4,truck,4,critical,0.82,3.0,medium,0.0,0.0,0.0,30.0,
00772,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,positive
00772,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,negative
00772,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
00772,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00775,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
00775,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
00775,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00775,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00778,presence,Are there car objects in this area?,yes,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
00778,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
00778,counting,How many car objects are in this area?,6,car,6,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00778,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00781,presence,Are there car objects in this area?,yes,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,positive
00781,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,negative
00781,counting,How many car objects are in this area?,11,car,11,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00781,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00784,presence,Are there car objects in this area?,yes,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,positive
00784,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,negative
00784,counting,How many car objects are in this area?,25,car,25,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,
00784,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
00787,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,positive
00787,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,14.0,negative
00787,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,14.0,
00790,presence,Are there car objects in this area?,yes,car,42,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,positive
00790,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,negative
00790,counting,How many car objects are in this area?,42,car,42,critical,0.82,3.0,medium,0.0,0.0,0.0,45.0,
00790,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,45.0,
00793,presence,Are there car objects in this area?,yes,car,14,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,positive
00793,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,
00793,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,
00796,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00796,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00796,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00799,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,positive
00799,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,15.0,negative
00799,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,15.0,
00802,presence,Are there car objects in this area?,yes,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,positive
00802,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,negative
00802,counting,How many car objects are in this area?,16,car,16,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
00802,counting,How many truck objects are in this area?,1,truck,1,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
00805,presence,Are there truck objects in this area?,yes,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,positive
00805,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,3.0,negative
00805,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,3.0,
00808,presence,Are there car objects in this area?,yes,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,positive
00808,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,negative
00808,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,6.0,
00808,counting,How many truck objects are in this area?,3,truck,3,normal,0.65,5.0,medium,0.0,0.0,0.0,6.0,
00811,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,positive
00811,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,negative
00811,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,24.0,
00811,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,24.0,
00814,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,positive
00814,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,21.0,negative
00814,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,21.0,
00814,counting,How many truck objects are in this area?,9,truck,9,normal,0.65,5.0,medium,0.0,0.0,0.0,21.0,
00817,presence,Are there car objects in this area?,yes,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,positive
00817,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,negative
00817,counting,How many car objects are in this area?,12,car,12,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00817,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,
00820,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,positive
00820,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,negative
00820,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,17.0,
00820,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,17.0,
00823,presence,Are there car objects in this area?,yes,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,38.0,positive
00823,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,negative
00823,counting,How many car objects are in this area?,32,car,32,critical,0.82,3.0,medium,0.0,0.0,0.0,38.0,
00823,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,38.0,
00826,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00826,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00826,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00829,presence,Are there car objects in this area?,yes,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,positive
00829,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,negative
00829,counting,How many car objects are in this area?,20,car,20,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,
00829,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,
00832,presence,Are there bus objects in this area?,yes,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00832,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00832,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00835,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
00835,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
00835,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
00838,presence,Are there truck objects in this area?,yes,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,positive
00838,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,negative
00838,counting,How many truck objects are in this area?,4,truck,4,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00838,counting,How many car objects are in this area?,3,car,3,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00841,presence,Are there car objects in this area?,yes,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,positive
00841,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,negative
00841,counting,How many car objects are in this area?,7,car,7,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,
00841,counting,How many truck objects are in this area?,3,truck,3,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00844,presence,Are there car objects in this area?,yes,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00844,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00844,counting,How many car objects are in this area?,3,car,3,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00844,counting,How many van objects are in this area?,2,van,2,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,
00847,presence,Are there car objects in this area?,yes,car,63,normal,0.65,5.0,medium,0.0,0.0,0.0,79.0,positive
00847,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,79.0,negative
00847,counting,How many car objects are in this area?,63,car,63,normal,0.65,5.0,medium,0.0,0.0,0.0,79.0,
00847,counting,How many truck objects are in this area?,14,truck,14,critical,0.82,3.0,medium,0.0,0.0,0.0,79.0,
00850,presence,Are there car objects in this area?,yes,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,positive
00850,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,negative
00850,counting,How many car objects are in this area?,26,car,26,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,
00853,presence,Are there car objects in this area?,yes,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,positive
00853,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,1.0,negative
00853,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,1.0,
00856,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,0.0,negative
00859,presence,Are there car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,positive
00859,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,28.0,negative
00859,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,28.0,
00859,counting,How many van objects are in this area?,1,van,1,normal,0.65,5.0,medium,0.0,0.0,0.0,28.0,
00862,presence,Are there car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,positive
00862,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,negative
00862,counting,How many car objects are in this area?,8,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00865,presence,Are there bus objects in this area?,yes,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00865,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00865,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00865,counting,How many car objects are in this area?,1,car,1,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,
00868,presence,Are there car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,positive
00868,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,negative
00868,counting,How many car objects are in this area?,19,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,
00868,counting,How many bus objects are in this area?,2,bus,2,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,
00871,presence,Are there car objects in this area?,yes,car,47,normal,0.65,5.0,medium,0.0,0.0,0.0,47.0,positive
00871,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,47.0,negative
00871,counting,How many car objects are in this area?,47,car,47,normal,0.65,5.0,medium,0.0,0.0,0.0,47.0,
00874,presence,Are there car objects in this area?,yes,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,positive
00874,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,27.0,negative
00874,counting,How many car objects are in this area?,27,car,27,critical,0.82,3.0,medium,0.0,0.0,0.0,27.0,
00877,presence,Are there truck objects in this area?,yes,truck,74,normal,0.65,5.0,medium,0.0,0.0,0.0,83.0,positive
00877,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,83.0,negative
00877,counting,How many truck objects are in this area?,74,truck,74,normal,0.65,5.0,medium,0.0,0.0,0.0,83.0,
00877,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,83.0,
00880,presence,Are there bus objects in this area?,yes,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00880,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00880,counting,How many bus objects are in this area?,2,bus,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00883,presence,Are there van objects in this area?,yes,van,7,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,positive
00883,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,negative
00883,counting,How many van objects are in this area?,7,van,7,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
00883,counting,How many bus objects are in this area?,5,bus,5,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
00886,presence,Are there car objects in this area?,yes,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
00886,presence,Are there van objects in this area?,no,van,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
00886,counting,How many car objects are in this area?,5,car,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00886,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00889,presence,Are there car objects in this area?,yes,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,positive
00889,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,10.0,negative
00889,counting,How many car objects are in this area?,10,car,10,critical,0.82,3.0,medium,0.0,0.0,0.0,10.0,
00892,presence,Are there car objects in this area?,yes,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,positive
00892,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,19.0,negative
00892,counting,How many car objects are in this area?,19,car,19,normal,0.65,5.0,medium,0.0,0.0,0.0,19.0,
00895,presence,Are there bus objects in this area?,yes,bus,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00895,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00895,counting,How many bus objects are in this area?,4,bus,4,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00898,presence,Are there car objects in this area?,yes,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,positive
00898,presence,Are there van objects in this area?,no,van,0,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,negative
00898,counting,How many car objects are in this area?,14,car,14,normal,0.65,5.0,medium,0.0,0.0,0.0,16.0,
00898,counting,How many bus objects are in this area?,1,bus,1,critical,0.82,3.0,medium,0.0,0.0,0.0,16.0,
00901,presence,Are there car objects in this area?,yes,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,positive
00901,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,5.0,negative
00901,counting,How many car objects are in this area?,5,car,5,normal,0.65,5.0,medium,0.0,0.0,0.0,5.0,
00904,presence,Are there car objects in this area?,yes,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00904,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00904,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00904,counting,How many truck objects are in this area?,1,truck,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00907,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,positive
00907,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,negative
00907,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,12.0,
00907,counting,How many van objects are in this area?,3,van,3,normal,0.65,5.0,medium,0.0,0.0,0.0,12.0,
00910,presence,Are there car objects in this area?,yes,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,positive
00910,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,negative
00910,counting,How many car objects are in this area?,15,car,15,critical,0.82,3.0,medium,0.0,0.0,0.0,22.0,
00910,counting,How many bus objects are in this area?,4,bus,4,normal,0.65,5.0,medium,0.0,0.0,0.0,22.0,
00913,presence,Are there car objects in this area?,yes,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00913,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00913,counting,How many car objects are in this area?,8,car,8,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00913,counting,How many bus objects are in this area?,1,bus,1,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,
00916,presence,Are there bus objects in this area?,yes,bus,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,positive
00916,presence,Are there car objects in this area?,no,car,0,normal,0.65,5.0,medium,0.0,0.0,0.0,11.0,negative
00916,counting,How many bus objects are in this area?,11,bus,11,critical,0.82,3.0,medium,0.0,0.0,0.0,11.0,
00919,presence,Are there truck objects in this area?,yes,truck,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,positive
00919,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,18.0,negative
00919,counting,How many truck objects are in this area?,18,truck,18,normal,0.65,5.0,medium,0.0,0.0,0.0,18.0,
00922,presence,Are there truck objects in this area?,yes,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,positive
00922,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,negative
00922,counting,How many truck objects are in this area?,5,truck,5,critical,0.82,3.0,medium,0.0,0.0,0.0,7.0,
00922,counting,How many car objects are in this area?,2,car,2,normal,0.65,5.0,medium,0.0,0.0,0.0,7.0,
00925,presence,Are there truck objects in this area?,yes,truck,53,critical,0.82,3.0,medium,0.0,0.0,0.0,63.0,positive
00925,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,63.0,negative
00925,counting,How many truck objects are in this area?,53,truck,53,critical,0.82,3.0,medium,0.0,0.0,0.0,63.0,
00925,counting,How many car objects are in this area?,10,car,10,normal,0.65,5.0,medium,0.0,0.0,0.0,63.0,
00928,presence,Are there car objects in this area?,yes,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,positive
00928,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,23.0,negative
00928,counting,How many car objects are in this area?,23,car,23,critical,0.82,3.0,medium,0.0,0.0,0.0,23.0,
00931,presence,Are there car objects in this area?,yes,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,positive
00931,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,52.0,negative
00931,counting,How many car objects are in this area?,52,car,52,normal,0.65,5.0,medium,0.0,0.0,0.0,52.0,
00934,presence,Are there car objects in this area?,yes,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,positive
00934,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,26.0,negative
00934,counting,How many car objects are in this area?,26,car,26,critical,0.82,3.0,medium,0.0,0.0,0.0,26.0,
00937,presence,Are there truck objects in this area?,yes,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,positive
00937,presence,Are there car objects in this area?,no,car,0,critical,0.82,3.0,medium,0.0,0.0,0.0,2.0,negative
00937,counting,How many truck objects are in this area?,2,truck,2,normal,0.65,5.0,medium,0.0,0.0,0.0,2.0,
00940,presence,Are there truck objects in this area?,yes,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,positive
00940,presence,Are there bus objects in this area?,no,bus,0,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,negative
00940,counting,How many truck objects are in this area?,2,truck,2,critical,0.82,3.0,medium,0.0,0.0,0.0,4.0,
00940,counting,How many car objects are in this area?,1,car,1,normal,0.65,5.0,medium,0.0,0.0,0.0,4.0,
00943,presence,Are there car objects in this area?,yes,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,positive
00943,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,9.0,negative
00943,counting,How many car objects are in this area?,9,car,9,critical,0.82,3.0,medium,0.0,0.0,0.0,9.0,
00946,presence,Are there truck objects in this area?,yes,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,positive
00946,presence,Are there bus objects in this area?,no,bus,0,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,negative
00946,counting,How many truck objects are in this area?,6,truck,6,normal,0.65,5.0,medium,0.0,0.0,0.0,8.0,
00946,counting,How many car objects are in this area?,2,car,2,critical,0.82,3.0,medium,0.0,0.0,0.0,8.0,
00949,presence,Are there car objects in this area?,yes,car,40,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,positive
00949,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,40.0,negative
00949,counting,How many car objects are in this area?,40,car,40,normal,0.65,5.0,medium,0.0,0.0,0.0,40.0,
00952,presence,Are there car objects in this area?,yes,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,positive
00952,presence,Are there truck objects in this area?,no,truck,0,normal,0.65,5.0,medium,0.0,0.0,0.0,13.0,negative
00952,counting,How many car objects are in this area?,13,car,13,critical,0.82,3.0,medium,0.0,0.0,0.0,13.0,
00955,presence,Are there car objects in this area?,yes,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,positive
00955,presence,Are there truck objects in this area?,no,truck,0,critical,0.82,3.0,medium,0.0,0.0,0.0,31.0,negative
00955,counting,How many car objects are in this area?,31,car,31,normal,0.65,5.0,medium,0.0,0.0,0.0,31.0,
