image_id,question_type,question_orig,paraphrase_id,template_id,question_para,ground_truth_answer,target_class,target_class_b,threshold_n,snr_bin,channel_bin,payload_bytes,evidence_repr,degraded_image_path,orig_symbolic_correct,orig_raw_decoder_correct,orig_decoder_mode,orig_vlm_image_correct
0000244_06388_d_0000014,comparison,Are there more car than bus objects in this area?,2,M2,"Compared with bus, are car more numerous in this scene?",yes,car,bus,,5dB,medium,1196,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000244_06388_d_0000014
question_type: comparison
target_class: car
detector_target_count: 26
detector_total_count: 28
detector_counts_by_class: bus:1, car:26, van:1
target_mean_confidence: 0.398
target_top_confidence: 0.688
target_box_area_sum: 3650
all_box_area_sum: 4424
density_hint: very dense target detections
top_target_boxes: car(x=435, y=479, w=11, h=17, conf=0.69); car(x=443, y=405, w=8, h=10, conf=0.66); car(x=404, y=511, w=14, h=21, conf=0.64); car(x=431, y=393, w=8, h=12, conf=0.58); car(x=371, y=510, w=13, h=21, conf=0.57); car(x=455, y=366, w=7, h=8, conf=0.50); car(x=450, y=384, w=8, h=9, conf=0.47); car(x=460, y=336, w=5, h=7, conf=0.44); car(x=425, y=427, w=10, h=12, conf=0.43); car(x=450, y=437, w=10, h=13, conf=0.41); car(x=462, y=410, w=9, h=12, conf=0.40); car(x=353, y=415, w=13, h=9, conf=0.38)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000244_06388_d_0000014_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000249_00603_d_0000003,comparison,Are there more van than car objects in this area?,1,M2,"Compared with car, are van more numerous in this scene?",no,van,car,,5dB,medium,700,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000249_00603_d_0000003
question_type: comparison
target_class: van
detector_target_count: 0
detector_total_count: 23
detector_counts_by_class: car:22, pedestrian:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 9928
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000249_00603_d_0000003_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000249_00603_d_0000003,comparison,Are there more van than car objects in this area?,2,M4,"Between van and car, does van have the larger count in view?",no,van,car,,5dB,medium,700,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000249_00603_d_0000003
question_type: comparison
target_class: van
detector_target_count: 0
detector_total_count: 23
detector_counts_by_class: car:22, pedestrian:1
target_mean_confidence: 0.000
target_top_confidence: 0.000
target_box_area_sum: 0
all_box_area_sum: 9928
density_hint: none
top_target_boxes: no target boxes detected
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000249_00603_d_0000003_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000249_02468_d_0000008,comparison,Are there more car than people objects in this area?,1,M1,Do car objects outnumber people objects here?,yes,car,people,,5dB,medium,1201,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000249_02468_d_0000008
question_type: comparison
target_class: car
detector_target_count: 12
detector_total_count: 13
detector_counts_by_class: car:12, pedestrian:1
target_mean_confidence: 0.531
target_top_confidence: 0.913
target_box_area_sum: 11154
all_box_area_sum: 11418
density_hint: dense target detections
top_target_boxes: car(x=355, y=460, w=47, h=55, conf=0.91); car(x=230, y=468, w=58, h=64, conf=0.89); car(x=387, y=300, w=20, h=20, conf=0.80); car(x=449, y=309, w=22, h=21, conf=0.77); car(x=474, y=223, w=11, h=11, conf=0.59); car(x=450, y=218, w=13, h=10, conf=0.51); car(x=443, y=231, w=14, h=14, conf=0.37); car(x=494, y=224, w=12, h=12, conf=0.35); car(x=493, y=231, w=13, h=12, conf=0.34); car(x=181, y=488, w=49, h=50, conf=0.31); car(x=327, y=318, w=35, h=21, conf=0.28); car(x=508, y=200, w=9, h=7, conf=0.25)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000249_02468_d_0000008_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000249_02468_d_0000008,comparison,Are there more car than people objects in this area?,2,M4,"Between car and people, does car have the larger count in view?",yes,car,people,,5dB,medium,1201,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000249_02468_d_0000008
question_type: comparison
target_class: car
detector_target_count: 12
detector_total_count: 13
detector_counts_by_class: car:12, pedestrian:1
target_mean_confidence: 0.531
target_top_confidence: 0.913
target_box_area_sum: 11154
all_box_area_sum: 11418
density_hint: dense target detections
top_target_boxes: car(x=355, y=460, w=47, h=55, conf=0.91); car(x=230, y=468, w=58, h=64, conf=0.89); car(x=387, y=300, w=20, h=20, conf=0.80); car(x=449, y=309, w=22, h=21, conf=0.77); car(x=474, y=223, w=11, h=11, conf=0.59); car(x=450, y=218, w=13, h=10, conf=0.51); car(x=443, y=231, w=14, h=14, conf=0.37); car(x=494, y=224, w=12, h=12, conf=0.35); car(x=493, y=231, w=13, h=12, conf=0.34); car(x=181, y=488, w=49, h=50, conf=0.31); car(x=327, y=318, w=35, h=21, conf=0.28); car(x=508, y=200, w=9, h=7, conf=0.25)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000249_02468_d_0000008_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000256_00715_d_0000019,comparison,Are there more truck than car objects in this area?,1,M5,Are truck detections more frequent than car detections here?,no,truck,car,,5dB,medium,939,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000256_00715_d_0000019
question_type: comparison
target_class: truck
detector_target_count: 5
detector_total_count: 51
detector_counts_by_class: bus:3, car:42, pedestrian:1, truck:5
target_mean_confidence: 0.515
target_top_confidence: 0.762
target_box_area_sum: 52961
all_box_area_sum: 135120
density_hint: several target detections
top_target_boxes: truck(x=225, y=484, w=121, h=276, conf=0.76); truck(x=0, y=368, w=204, h=72, conf=0.65); truck(x=985, y=366, w=26, h=32, conf=0.51); truck(x=929, y=290, w=25, h=29, conf=0.35); truck(x=18, y=350, w=83, h=40, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000256_00715_d_0000019_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000256_00715_d_0000019,comparison,Are there more truck than car objects in this area?,2,M1,Do truck objects outnumber car objects here?,no,truck,car,,5dB,medium,939,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000256_00715_d_0000019
question_type: comparison
target_class: truck
detector_target_count: 5
detector_total_count: 51
detector_counts_by_class: bus:3, car:42, pedestrian:1, truck:5
target_mean_confidence: 0.515
target_top_confidence: 0.762
target_box_area_sum: 52961
all_box_area_sum: 135120
density_hint: several target detections
top_target_boxes: truck(x=225, y=484, w=121, h=276, conf=0.76); truck(x=0, y=368, w=204, h=72, conf=0.65); truck(x=985, y=366, w=26, h=32, conf=0.51); truck(x=929, y=290, w=25, h=29, conf=0.35); truck(x=18, y=350, w=83, h=40, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000256_00715_d_0000019_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000269_00001_d_0000348,comparison,Are there more car than pedestrian objects in this area?,1,M2,"Compared with pedestrian, are car more numerous in this scene?",yes,car,pedestrian,,5dB,medium,1226,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000269_00001_d_0000348
question_type: comparison
target_class: car
detector_target_count: 42
detector_total_count: 54
detector_counts_by_class: car:42, motor:2, pedestrian:8, people:2
target_mean_confidence: 0.616
target_top_confidence: 0.904
target_box_area_sum: 67181
all_box_area_sum: 71989
density_hint: very dense target detections
top_target_boxes: car(x=533, y=643, w=56, h=87, conf=0.90); car(x=670, y=664, w=62, h=77, conf=0.90); car(x=657, y=566, w=51, h=58, conf=0.88); car(x=744, y=610, w=61, h=69, conf=0.88); car(x=98, y=562, w=118, h=46, conf=0.88); car(x=727, y=534, w=46, h=49, conf=0.86); car(x=0, y=623, w=159, h=70, conf=0.85); car(x=650, y=508, w=44, h=49, conf=0.85); car(x=712, y=492, w=39, h=41, conf=0.83); car(x=643, y=462, w=37, h=38, conf=0.82); car(x=702, y=452, w=37, h=38, conf=0.79); car(x=465, y=381, w=71, h=27, conf=0.76)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000269_00001_d_0000348_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000269_00001_d_0000348,comparison,Are there more car than pedestrian objects in this area?,2,M1,Do car objects outnumber pedestrian objects here?,yes,car,pedestrian,,5dB,medium,1226,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000269_00001_d_0000348
question_type: comparison
target_class: car
detector_target_count: 42
detector_total_count: 54
detector_counts_by_class: car:42, motor:2, pedestrian:8, people:2
target_mean_confidence: 0.616
target_top_confidence: 0.904
target_box_area_sum: 67181
all_box_area_sum: 71989
density_hint: very dense target detections
top_target_boxes: car(x=533, y=643, w=56, h=87, conf=0.90); car(x=670, y=664, w=62, h=77, conf=0.90); car(x=657, y=566, w=51, h=58, conf=0.88); car(x=744, y=610, w=61, h=69, conf=0.88); car(x=98, y=562, w=118, h=46, conf=0.88); car(x=727, y=534, w=46, h=49, conf=0.86); car(x=0, y=623, w=159, h=70, conf=0.85); car(x=650, y=508, w=44, h=49, conf=0.85); car(x=712, y=492, w=39, h=41, conf=0.83); car(x=643, y=462, w=37, h=38, conf=0.82); car(x=702, y=452, w=37, h=38, conf=0.79); car(x=465, y=381, w=71, h=27, conf=0.76)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000269_00001_d_0000348_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000271_00801_d_0000378,comparison,Are there more car than pedestrian objects in this area?,1,M5,Are car detections more frequent than pedestrian detections here?,no,car,pedestrian,,5dB,medium,1267,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_00801_d_0000378
question_type: comparison
target_class: car
detector_target_count: 20
detector_total_count: 47
detector_counts_by_class: awning-tricycle:1, bicycle:1, car:20, motor:6, pedestrian:14, people:2, tricycle:3
target_mean_confidence: 0.602
target_top_confidence: 0.841
target_box_area_sum: 30505
all_box_area_sum: 61266
density_hint: very dense target detections
top_target_boxes: car(x=566, y=202, w=39, h=47, conf=0.84); car(x=786, y=145, w=27, h=27, conf=0.79); car(x=734, y=23, w=18, h=19, conf=0.79); car(x=753, y=710, w=81, h=54, conf=0.77); car(x=579, y=703, w=69, h=61, conf=0.76); car(x=649, y=39, w=20, h=24, conf=0.76); car(x=1020, y=373, w=109, h=55, conf=0.76); car(x=1089, y=311, w=45, h=55, conf=0.74); car(x=951, y=111, w=41, h=37, conf=0.71); car(x=664, y=2, w=18, h=19, conf=0.68); car(x=860, y=32, w=22, h=20, conf=0.64); car(x=838, y=15, w=34, h=17, conf=0.60)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_00801_d_0000378_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000271_00801_d_0000378,comparison,Are there more car than pedestrian objects in this area?,2,M4,"Between car and pedestrian, does car have the larger count in view?",no,car,pedestrian,,5dB,medium,1267,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_00801_d_0000378
question_type: comparison
target_class: car
detector_target_count: 20
detector_total_count: 47
detector_counts_by_class: awning-tricycle:1, bicycle:1, car:20, motor:6, pedestrian:14, people:2, tricycle:3
target_mean_confidence: 0.602
target_top_confidence: 0.841
target_box_area_sum: 30505
all_box_area_sum: 61266
density_hint: very dense target detections
top_target_boxes: car(x=566, y=202, w=39, h=47, conf=0.84); car(x=786, y=145, w=27, h=27, conf=0.79); car(x=734, y=23, w=18, h=19, conf=0.79); car(x=753, y=710, w=81, h=54, conf=0.77); car(x=579, y=703, w=69, h=61, conf=0.76); car(x=649, y=39, w=20, h=24, conf=0.76); car(x=1020, y=373, w=109, h=55, conf=0.76); car(x=1089, y=311, w=45, h=55, conf=0.74); car(x=951, y=111, w=41, h=37, conf=0.71); car(x=664, y=2, w=18, h=19, conf=0.68); car(x=860, y=32, w=22, h=20, conf=0.64); car(x=838, y=15, w=34, h=17, conf=0.60)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_00801_d_0000378_5dB.jpg,False,False,v1_7_direct_calibrated,False
0000271_02401_d_0000385,comparison,Are there more people than car objects in this area?,1,M1,Do people objects outnumber car objects here?,no,people,car,,5dB,medium,902,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_02401_d_0000385
question_type: comparison
target_class: people
detector_target_count: 3
detector_total_count: 44
detector_counts_by_class: awning-tricycle:1, bicycle:1, car:28, motor:3, pedestrian:4, people:3, truck:1, van:3
target_mean_confidence: 0.319
target_top_confidence: 0.397
target_box_area_sum: 1554
all_box_area_sum: 74670
density_hint: several target detections
top_target_boxes: people(x=513, y=317, w=14, h=26, conf=0.40); people(x=469, y=493, w=17, h=37, conf=0.31); people(x=525, y=334, w=17, h=33, conf=0.25)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_02401_d_0000385_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000271_02401_d_0000385,comparison,Are there more people than car objects in this area?,2,M4,"Between people and car, does people have the larger count in view?",no,people,car,,5dB,medium,902,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_02401_d_0000385
question_type: comparison
target_class: people
detector_target_count: 3
detector_total_count: 44
detector_counts_by_class: awning-tricycle:1, bicycle:1, car:28, motor:3, pedestrian:4, people:3, truck:1, van:3
target_mean_confidence: 0.319
target_top_confidence: 0.397
target_box_area_sum: 1554
all_box_area_sum: 74670
density_hint: several target detections
top_target_boxes: people(x=513, y=317, w=14, h=26, conf=0.40); people(x=469, y=493, w=17, h=37, conf=0.31); people(x=525, y=334, w=17, h=33, conf=0.25)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_02401_d_0000385_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000271_05801_d_0000401,comparison,Are there more pedestrian than car objects in this area?,1,M5,Are pedestrian detections more frequent than car detections here?,no,pedestrian,car,,5dB,medium,1171,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_05801_d_0000401
question_type: comparison
target_class: pedestrian
detector_target_count: 9
detector_total_count: 88
detector_counts_by_class: car:70, motor:6, pedestrian:9, truck:1, van:2
target_mean_confidence: 0.461
target_top_confidence: 0.799
target_box_area_sum: 4743
all_box_area_sum: 171418
density_hint: dense target detections
top_target_boxes: pedestrian(x=1225, y=498, w=24, h=47, conf=0.80); pedestrian(x=272, y=288, w=13, h=30, conf=0.62); pedestrian(x=1252, y=503, w=24, h=44, conf=0.50); pedestrian(x=431, y=105, w=8, h=18, conf=0.49); pedestrian(x=631, y=127, w=9, h=21, conf=0.48); pedestrian(x=898, y=107, w=11, h=20, conf=0.34); pedestrian(x=449, y=103, w=9, h=19, conf=0.34); pedestrian(x=269, y=285, w=14, h=30, conf=0.29); pedestrian(x=1254, y=501, w=25, h=41, conf=0.29)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_05801_d_0000401_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000271_05801_d_0000401,comparison,Are there more pedestrian than car objects in this area?,2,M1,Do pedestrian objects outnumber car objects here?,no,pedestrian,car,,5dB,medium,1171,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_05801_d_0000401
question_type: comparison
target_class: pedestrian
detector_target_count: 9
detector_total_count: 88
detector_counts_by_class: car:70, motor:6, pedestrian:9, truck:1, van:2
target_mean_confidence: 0.461
target_top_confidence: 0.799
target_box_area_sum: 4743
all_box_area_sum: 171418
density_hint: dense target detections
top_target_boxes: pedestrian(x=1225, y=498, w=24, h=47, conf=0.80); pedestrian(x=272, y=288, w=13, h=30, conf=0.62); pedestrian(x=1252, y=503, w=24, h=44, conf=0.50); pedestrian(x=431, y=105, w=8, h=18, conf=0.49); pedestrian(x=631, y=127, w=9, h=21, conf=0.48); pedestrian(x=898, y=107, w=11, h=20, conf=0.34); pedestrian(x=449, y=103, w=9, h=19, conf=0.34); pedestrian(x=269, y=285, w=14, h=30, conf=0.29); pedestrian(x=1254, y=501, w=25, h=41, conf=0.29)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_05801_d_0000401_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000271_06801_d_0000406,comparison,Are there more car than pedestrian objects in this area?,1,M1,Do car objects outnumber pedestrian objects here?,yes,car,pedestrian,,5dB,medium,1260,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_06801_d_0000406
question_type: comparison
target_class: car
detector_target_count: 52
detector_total_count: 80
detector_counts_by_class: bus:1, car:52, motor:3, pedestrian:15, people:4, truck:2, van:3
target_mean_confidence: 0.756
target_top_confidence: 0.908
target_box_area_sum: 227192
all_box_area_sum: 271017
density_hint: very dense target detections
top_target_boxes: car(x=609, y=459, w=54, h=83, conf=0.91); car(x=404, y=368, w=112, h=46, conf=0.90); car(x=820, y=564, w=65, h=98, conf=0.89); car(x=732, y=316, w=37, h=45, conf=0.89); car(x=911, y=585, w=66, h=98, conf=0.88); car(x=974, y=686, w=161, h=74, conf=0.88); car(x=1035, y=383, w=100, h=41, conf=0.88); car(x=557, y=635, w=72, h=128, conf=0.88); car(x=1199, y=643, w=154, h=77, conf=0.88); car(x=869, y=281, w=82, h=36, conf=0.87); car(x=986, y=279, w=82, h=34, conf=0.87); car(x=533, y=330, w=40, h=50, conf=0.86)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_06801_d_0000406_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000271_06801_d_0000406,comparison,Are there more car than pedestrian objects in this area?,2,M4,"Between car and pedestrian, does car have the larger count in view?",yes,car,pedestrian,,5dB,medium,1260,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000271_06801_d_0000406
question_type: comparison
target_class: car
detector_target_count: 52
detector_total_count: 80
detector_counts_by_class: bus:1, car:52, motor:3, pedestrian:15, people:4, truck:2, van:3
target_mean_confidence: 0.756
target_top_confidence: 0.908
target_box_area_sum: 227192
all_box_area_sum: 271017
density_hint: very dense target detections
top_target_boxes: car(x=609, y=459, w=54, h=83, conf=0.91); car(x=404, y=368, w=112, h=46, conf=0.90); car(x=820, y=564, w=65, h=98, conf=0.89); car(x=732, y=316, w=37, h=45, conf=0.89); car(x=911, y=585, w=66, h=98, conf=0.88); car(x=974, y=686, w=161, h=74, conf=0.88); car(x=1035, y=383, w=100, h=41, conf=0.88); car(x=557, y=635, w=72, h=128, conf=0.88); car(x=1199, y=643, w=154, h=77, conf=0.88); car(x=869, y=281, w=82, h=36, conf=0.87); car(x=986, y=279, w=82, h=34, conf=0.87); car(x=533, y=330, w=40, h=50, conf=0.86)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000271_06801_d_0000406_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_00601_d_0000510,comparison,Are there more pedestrian than car objects in this area?,1,M5,Are pedestrian detections more frequent than car detections here?,no,pedestrian,car,,5dB,medium,828,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_00601_d_0000510
question_type: comparison
target_class: pedestrian
detector_target_count: 2
detector_total_count: 20
detector_counts_by_class: car:11, motor:1, pedestrian:2, people:1, truck:5
target_mean_confidence: 0.372
target_top_confidence: 0.440
target_box_area_sum: 1306
all_box_area_sum: 38343
density_hint: few target detections
top_target_boxes: pedestrian(x=866, y=531, w=15, h=38, conf=0.44); pedestrian(x=929, y=631, w=16, h=46, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_00601_d_0000510_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_00601_d_0000510,comparison,Are there more pedestrian than car objects in this area?,2,M4,"Between pedestrian and car, does pedestrian have the larger count in view?",no,pedestrian,car,,5dB,medium,828,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_00601_d_0000510
question_type: comparison
target_class: pedestrian
detector_target_count: 2
detector_total_count: 20
detector_counts_by_class: car:11, motor:1, pedestrian:2, people:1, truck:5
target_mean_confidence: 0.372
target_top_confidence: 0.440
target_box_area_sum: 1306
all_box_area_sum: 38343
density_hint: few target detections
top_target_boxes: pedestrian(x=866, y=531, w=15, h=38, conf=0.44); pedestrian(x=929, y=631, w=16, h=46, conf=0.30)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_00601_d_0000510_5dB.jpg,True,True,v1_7_direct_calibrated,True
0000276_02201_d_0000518,comparison,Are there more truck than car objects in this area?,1,M1,Do truck objects outnumber car objects here?,no,truck,car,,5dB,medium,983,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_02201_d_0000518
question_type: comparison
target_class: truck
detector_target_count: 6
detector_total_count: 16
detector_counts_by_class: bus:1, car:8, people:1, truck:6
target_mean_confidence: 0.622
target_top_confidence: 0.866
target_box_area_sum: 37062
all_box_area_sum: 47424
density_hint: several target detections
top_target_boxes: truck(x=1180, y=358, w=159, h=101, conf=0.87); truck(x=657, y=228, w=36, h=47, conf=0.75); truck(x=545, y=301, w=43, h=82, conf=0.72); truck(x=1230, y=276, w=129, h=72, conf=0.53); truck(x=416, y=313, w=49, h=110, conf=0.52); truck(x=454, y=207, w=27, h=41, conf=0.35)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_02201_d_0000518_5dB.jpg,True,True,v1_7_direct_calibrated,False
0000276_02201_d_0000518,comparison,Are there more truck than car objects in this area?,2,M2,"Compared with car, are truck more numerous in this scene?",no,truck,car,,5dB,medium,983,"You are given lightweight UAV semantic tokens produced by a real object detector, not ground-truth annotations.
Use only these semantic tokens. Do not infer objects that are not listed.
image_id: 0000276_02201_d_0000518
question_type: comparison
target_class: truck
detector_target_count: 6
detector_total_count: 16
detector_counts_by_class: bus:1, car:8, people:1, truck:6
target_mean_confidence: 0.622
target_top_confidence: 0.866
target_box_area_sum: 37062
all_box_area_sum: 47424
density_hint: several target detections
top_target_boxes: truck(x=1180, y=358, w=159, h=101, conf=0.87); truck(x=657, y=228, w=36, h=47, conf=0.75); truck(x=545, y=301, w=43, h=82, conf=0.72); truck(x=1230, y=276, w=129, h=72, conf=0.53); truck(x=416, y=313, w=49, h=110, conf=0.52); truck(x=454, y=207, w=27, h=41, conf=0.35)
Answer format: yes/no for presence; a single integer for counting. For counting questions, the best answer is detector_target_count unless the tokens clearly say otherwise.",/home/qiankun/phd_research/vqa_semcom/outputs/vlm/degraded_images_v2_0_rician_cmp/5dB/0000276_02201_d_0000518_5dB.jpg,True,True,v1_7_direct_calibrated,False
