image_id,channel_bin,view_quality_bin,target_class,gt_count,detector_target_count,transmitted_detector_count,calibrated_detector_count,abs_detector_count_error,question,ground_truth_answer,predicted_answer,correct
0000287_00601_d_0000762,medium,poor,car,52,45,38,38,7,How many car objects are in this area?,52,38,False
0000287_00601_d_0000762,good,poor,car,52,45,45,44,7,How many car objects are in this area?,52,44,False
0000287_00601_d_0000762,good,poor,car,52,45,45,44,7,How many car objects are in this area?,52,44,False
0000287_00601_d_0000762,good,poor,car,52,45,45,44,7,How many car objects are in this area?,52,44,False
0000287_00801_d_0000763,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_00801_d_0000763,medium,poor,car,30,43,38,38,13,How many car objects are in this area?,30,38,False
0000287_00801_d_0000763,medium,poor,car,30,43,38,38,13,How many car objects are in this area?,30,38,False
0000287_00801_d_0000763,medium,poor,car,30,43,38,38,13,How many car objects are in this area?,30,38,False
0000287_00801_d_0000763,good,poor,car,30,43,43,42,13,How many car objects are in this area?,30,42,False
0000287_00801_d_0000763,good,poor,car,30,43,43,42,13,How many car objects are in this area?,30,42,False
0000287_00801_d_0000763,good,poor,car,30,43,43,42,13,How many car objects are in this area?,30,42,False
0000287_01001_d_0000764,bad,poor,car,17,38,16,38,21,How many car objects are in this area?,17,38,False
0000287_01001_d_0000764,bad,poor,car,17,38,16,38,21,How many car objects are in this area?,17,38,False
0000287_01001_d_0000764,bad,poor,car,17,38,16,38,21,How many car objects are in this area?,17,38,False
0000287_01001_d_0000764,medium,poor,car,17,38,35,35,21,How many car objects are in this area?,17,35,False
0000287_01001_d_0000764,medium,poor,car,17,38,35,35,21,How many car objects are in this area?,17,35,False
0000287_01001_d_0000764,medium,poor,car,17,38,35,35,21,How many car objects are in this area?,17,35,False
0000287_01001_d_0000764,good,poor,car,17,38,38,37,21,How many car objects are in this area?,17,37,False
0000287_01001_d_0000764,good,poor,car,17,38,38,37,21,How many car objects are in this area?,17,37,False
0000287_01001_d_0000764,good,poor,car,17,38,38,37,21,How many car objects are in this area?,17,37,False
0000287_01001_d_0000764,bad,poor,motor,7,6,0,0,1,How many motor objects are in this area?,7,0,False
0000287_01001_d_0000764,bad,poor,motor,7,6,0,0,1,How many motor objects are in this area?,7,0,False
0000287_01001_d_0000764,bad,poor,motor,7,6,0,0,1,How many motor objects are in this area?,7,0,False
0000287_01001_d_0000764,medium,poor,motor,7,6,4,4,1,How many motor objects are in this area?,7,4,False
0000287_01001_d_0000764,medium,poor,motor,7,6,4,4,1,How many motor objects are in this area?,7,4,False
0000287_01001_d_0000764,medium,poor,motor,7,6,4,4,1,How many motor objects are in this area?,7,4,False
0000287_01001_d_0000764,good,poor,motor,7,6,6,12,1,How many motor objects are in this area?,7,12,False
0000287_01001_d_0000764,good,poor,motor,7,6,6,12,1,How many motor objects are in this area?,7,12,False
0000287_01001_d_0000764,good,poor,motor,7,6,6,12,1,How many motor objects are in this area?,7,12,False
0000287_01201_d_0000765,bad,poor,car,30,38,15,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,bad,poor,car,30,38,15,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,bad,poor,car,30,38,15,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,medium,poor,car,30,38,35,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,medium,poor,car,30,38,35,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,medium,poor,car,30,38,35,35,8,How many car objects are in this area?,30,35,False
0000287_01201_d_0000765,good,poor,car,30,38,38,37,8,How many car objects are in this area?,30,37,False
0000287_01201_d_0000765,good,poor,car,30,38,38,37,8,How many car objects are in this area?,30,37,False
0000287_01201_d_0000765,good,poor,car,30,38,38,37,8,How many car objects are in this area?,30,37,False
0000287_01201_d_0000765,bad,poor,motor,7,4,1,1,3,How many motor objects are in this area?,7,1,False
0000287_01201_d_0000765,bad,poor,motor,7,4,1,1,3,How many motor objects are in this area?,7,1,False
0000287_01201_d_0000765,bad,poor,motor,7,4,1,1,3,How many motor objects are in this area?,7,1,False
0000287_01201_d_0000765,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000287_01201_d_0000765,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000287_01201_d_0000765,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000287_01401_d_0000766,bad,poor,motor,5,4,1,1,1,How many motor objects are in this area?,5,1,False
0000287_01401_d_0000766,bad,poor,motor,5,4,1,1,1,How many motor objects are in this area?,5,1,False
0000287_01401_d_0000766,bad,poor,motor,5,4,1,1,1,How many motor objects are in this area?,5,1,False
0000287_01401_d_0000766,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000287_01401_d_0000766,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000287_01401_d_0000766,good,poor,motor,5,4,4,8,1,How many motor objects are in this area?,5,8,False
0000287_01601_d_0000767,bad,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,bad,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,bad,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,medium,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,medium,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,medium,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,good,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,good,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,good,poor,awning-tricycle,3,0,0,0,3,How many awning-tricycle objects are in this area?,3,0,False
0000287_01601_d_0000767,medium,poor,car,31,24,21,21,7,How many car objects are in this area?,31,21,False
0000287_01601_d_0000767,medium,poor,car,31,24,21,21,7,How many car objects are in this area?,31,21,False
0000287_01601_d_0000767,medium,poor,car,31,24,21,21,7,How many car objects are in this area?,31,21,False
0000287_01601_d_0000767,good,poor,car,31,24,24,24,7,How many car objects are in this area?,31,24,False
0000287_01601_d_0000767,good,poor,car,31,24,24,24,7,How many car objects are in this area?,31,24,False
0000287_01601_d_0000767,good,poor,car,31,24,24,24,7,How many car objects are in this area?,31,24,False
0000287_01801_d_0000768,bad,poor,car,28,28,8,19,0,How many car objects are in this area?,28,19,False
0000287_01801_d_0000768,bad,poor,car,28,28,8,19,0,How many car objects are in this area?,28,19,False
0000287_01801_d_0000768,bad,poor,car,28,28,8,19,0,How many car objects are in this area?,28,19,False
0000287_01801_d_0000768,bad,poor,motor,4,1,0,0,3,How many motor objects are in this area?,4,0,False
0000287_01801_d_0000768,bad,poor,motor,4,1,0,0,3,How many motor objects are in this area?,4,0,False
0000287_01801_d_0000768,bad,poor,motor,4,1,0,0,3,How many motor objects are in this area?,4,0,False
0000287_01801_d_0000768,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_01801_d_0000768,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_01801_d_0000768,medium,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_01801_d_0000768,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_01801_d_0000768,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_01801_d_0000768,good,poor,motor,4,1,1,1,3,How many motor objects are in this area?,4,1,False
0000287_02001_d_0000769,bad,poor,car,20,21,13,31,1,How many car objects are in this area?,20,31,False
0000287_02001_d_0000769,bad,poor,car,20,21,13,31,1,How many car objects are in this area?,20,31,False
0000287_02001_d_0000769,bad,poor,car,20,21,13,31,1,How many car objects are in this area?,20,31,False
0000287_02001_d_0000769,bad,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,bad,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,bad,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,medium,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,medium,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,medium,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,good,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,good,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02001_d_0000769,good,poor,motor,8,0,0,0,8,How many motor objects are in this area?,8,0,False
0000287_02201_d_0000770,medium,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,medium,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,medium,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,good,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,good,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,good,poor,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000287_02201_d_0000770,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000287_02201_d_0000770,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000287_02201_d_0000770,bad,poor,motor,4,2,0,0,2,How many motor objects are in this area?,4,0,False
0000287_02201_d_0000770,medium,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02201_d_0000770,medium,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02201_d_0000770,medium,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02201_d_0000770,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02201_d_0000770,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02201_d_0000770,good,poor,motor,4,2,2,2,2,How many motor objects are in this area?,4,2,False
0000287_02401_d_0000771,bad,medium,car,10,11,5,12,1,How many car objects are in this area?,10,12,False
0000287_02401_d_0000771,bad,medium,car,10,11,5,12,1,How many car objects are in this area?,10,12,False
0000287_02401_d_0000771,bad,medium,car,10,11,5,12,1,How many car objects are in this area?,10,12,False
0000287_02601_d_0000772,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_02601_d_0000772,bad,poor,car,19,12,3,7,7,How many car objects are in this area?,19,7,False
0000287_02601_d_0000772,bad,poor,car,19,12,3,7,7,How many car objects are in this area?,19,7,False
0000287_02601_d_0000772,bad,poor,car,19,12,3,7,7,How many car objects are in this area?,19,7,False
0000287_02601_d_0000772,medium,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02601_d_0000772,medium,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02601_d_0000772,medium,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02601_d_0000772,good,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02601_d_0000772,good,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02601_d_0000772,good,poor,car,19,12,12,12,7,How many car objects are in this area?,19,12,False
0000287_02801_d_0000773,medium,poor,car,22,19,16,16,3,How many car objects are in this area?,22,16,False
0000287_02801_d_0000773,medium,poor,car,22,19,16,16,3,How many car objects are in this area?,22,16,False
0000287_02801_d_0000773,medium,poor,car,22,19,16,16,3,How many car objects are in this area?,22,16,False
0000287_02801_d_0000773,good,poor,car,22,19,19,19,3,How many car objects are in this area?,22,19,False
0000287_02801_d_0000773,good,poor,car,22,19,19,19,3,How many car objects are in this area?,22,19,False
0000287_02801_d_0000773,good,poor,car,22,19,19,19,3,How many car objects are in this area?,22,19,False
0000287_03001_d_0000774,bad,medium,car,11,14,6,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,bad,medium,car,11,14,6,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,bad,medium,car,11,14,6,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,medium,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,medium,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,medium,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,good,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,good,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,good,medium,car,11,14,14,14,3,How many car objects are in this area?,11,14,False
0000287_03001_d_0000774,bad,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,bad,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,bad,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,medium,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,medium,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,medium,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,good,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,good,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03001_d_0000774,good,medium,pedestrian,4,0,0,0,4,How many pedestrian objects are in this area?,4,0,False
0000287_03401_d_0000776,bad,poor,car,43,45,24,56,2,How many car objects are in this area?,43,56,False
0000287_03401_d_0000776,bad,poor,car,43,45,24,56,2,How many car objects are in this area?,43,56,False
0000287_03401_d_0000776,bad,poor,car,43,45,24,56,2,How many car objects are in this area?,43,56,False
0000287_04601_d_0000780,bad,poor,car,33,33,18,42,0,How many car objects are in this area?,33,42,False
0000287_04601_d_0000780,bad,poor,car,33,33,18,42,0,How many car objects are in this area?,33,42,False
0000287_04601_d_0000780,bad,poor,car,33,33,18,42,0,How many car objects are in this area?,33,42,False
0000287_04601_d_0000780,bad,poor,motor,21,10,3,12,11,How many motor objects are in this area?,21,12,False
0000287_04601_d_0000780,bad,poor,motor,21,10,3,12,11,How many motor objects are in this area?,21,12,False
0000287_04601_d_0000780,bad,poor,motor,21,10,3,12,11,How many motor objects are in this area?,21,12,False
0000287_04601_d_0000780,medium,poor,motor,21,10,10,10,11,How many motor objects are in this area?,21,10,False
0000287_04601_d_0000780,medium,poor,motor,21,10,10,10,11,How many motor objects are in this area?,21,10,False
0000287_04601_d_0000780,medium,poor,motor,21,10,10,10,11,How many motor objects are in this area?,21,10,False
0000287_04801_d_0000781,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000287_04801_d_0000781,bad,poor,car,23,25,14,33,2,How many car objects are in this area?,23,33,False
0000287_04801_d_0000781,bad,poor,car,23,25,14,33,2,How many car objects are in this area?,23,33,False
0000287_04801_d_0000781,bad,poor,car,23,25,14,33,2,How many car objects are in this area?,23,33,False
0000287_05001_d_0000782,bad,poor,car,24,26,16,38,2,How many car objects are in this area?,24,38,False
0000287_05001_d_0000782,bad,poor,car,24,26,16,38,2,How many car objects are in this area?,24,38,False
0000287_05001_d_0000782,bad,poor,car,24,26,16,38,2,How many car objects are in this area?,24,38,False
0000289_00001_d_0000811,bad,poor,car,15,16,9,21,1,How many car objects are in this area?,15,21,False
0000289_00001_d_0000811,bad,poor,car,15,16,9,21,1,How many car objects are in this area?,15,21,False
0000289_00001_d_0000811,bad,poor,car,15,16,9,21,1,How many car objects are in this area?,15,21,False
0000289_00001_d_0000811,bad,poor,motor,9,3,0,0,6,How many motor objects are in this area?,9,0,False
0000289_00001_d_0000811,bad,poor,motor,9,3,0,0,6,How many motor objects are in this area?,9,0,False
0000289_00001_d_0000811,bad,poor,motor,9,3,0,0,6,How many motor objects are in this area?,9,0,False
0000289_00001_d_0000811,medium,poor,motor,9,3,2,2,6,How many motor objects are in this area?,9,2,False
0000289_00001_d_0000811,medium,poor,motor,9,3,2,2,6,How many motor objects are in this area?,9,2,False
0000289_00001_d_0000811,medium,poor,motor,9,3,2,2,6,How many motor objects are in this area?,9,2,False
0000289_00001_d_0000811,good,poor,motor,9,3,3,6,6,How many motor objects are in this area?,9,6,False
0000289_00001_d_0000811,good,poor,motor,9,3,3,6,6,How many motor objects are in this area?,9,6,False
0000289_00001_d_0000811,good,poor,motor,9,3,3,6,6,How many motor objects are in this area?,9,6,False
0000289_00201_d_0000812,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000289_00201_d_0000812,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000289_00201_d_0000812,bad,poor,car,17,17,9,21,0,How many car objects are in this area?,17,21,False
0000289_00201_d_0000812,bad,poor,motor,7,4,0,0,3,How many motor objects are in this area?,7,0,False
0000289_00201_d_0000812,bad,poor,motor,7,4,0,0,3,How many motor objects are in this area?,7,0,False
0000289_00201_d_0000812,bad,poor,motor,7,4,0,0,3,How many motor objects are in this area?,7,0,False
0000289_00201_d_0000812,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000289_00201_d_0000812,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000289_00201_d_0000812,medium,poor,motor,7,4,4,4,3,How many motor objects are in this area?,7,4,False
0000289_00401_d_0000813,bad,poor,car,20,18,11,26,2,How many car objects are in this area?,20,26,False
0000289_00401_d_0000813,bad,poor,car,20,18,11,26,2,How many car objects are in this area?,20,26,False
0000289_00401_d_0000813,bad,poor,car,20,18,11,26,2,How many car objects are in this area?,20,26,False
0000289_00401_d_0000813,bad,poor,motor,9,10,0,0,1,How many motor objects are in this area?,9,0,False
0000289_00401_d_0000813,bad,poor,motor,9,10,0,0,1,How many motor objects are in this area?,9,0,False
0000289_00401_d_0000813,bad,poor,motor,9,10,0,0,1,How many motor objects are in this area?,9,0,False
0000289_00401_d_0000813,good,poor,motor,9,10,10,20,1,How many motor objects are in this area?,9,20,False
0000289_00401_d_0000813,good,poor,motor,9,10,10,20,1,How many motor objects are in this area?,9,20,False
0000289_00401_d_0000813,good,poor,motor,9,10,10,20,1,How many motor objects are in this area?,9,20,False
0000289_00601_d_0000814,medium,poor,car,16,15,13,13,1,How many car objects are in this area?,16,13,False
0000289_00601_d_0000814,medium,poor,car,16,15,13,13,1,How many car objects are in this area?,16,13,False
0000289_00601_d_0000814,medium,poor,car,16,15,13,13,1,How many car objects are in this area?,16,13,False
0000289_00601_d_0000814,bad,poor,motor,7,5,1,1,2,How many motor objects are in this area?,7,1,False
0000289_00601_d_0000814,bad,poor,motor,7,5,1,1,2,How many motor objects are in this area?,7,1,False
0000289_00601_d_0000814,bad,poor,motor,7,5,1,1,2,How many motor objects are in this area?,7,1,False
0000289_00601_d_0000814,medium,poor,motor,7,5,5,5,2,How many motor objects are in this area?,7,5,False
0000289_00601_d_0000814,medium,poor,motor,7,5,5,5,2,How many motor objects are in this area?,7,5,False
0000289_00601_d_0000814,medium,poor,motor,7,5,5,5,2,How many motor objects are in this area?,7,5,False
0000289_00601_d_0000814,good,poor,motor,7,5,5,10,2,How many motor objects are in this area?,7,10,False
0000289_00601_d_0000814,good,poor,motor,7,5,5,10,2,How many motor objects are in this area?,7,10,False
0000289_00601_d_0000814,good,poor,motor,7,5,5,10,2,How many motor objects are in this area?,7,10,False
0000289_00801_d_0000815,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,bad,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,medium,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,good,poor,awning-tricycle,2,0,0,0,2,How many awning-tricycle objects are in this area?,2,0,False
0000289_00801_d_0000815,bad,poor,car,11,13,8,19,2,How many car objects are in this area?,11,19,False
0000289_00801_d_0000815,bad,poor,car,11,13,8,19,2,How many car objects are in this area?,11,19,False
0000289_00801_d_0000815,bad,poor,car,11,13,8,19,2,How many car objects are in this area?,11,19,False
0000289_00801_d_0000815,good,poor,car,11,13,13,13,2,How many car objects are in this area?,11,13,False
0000289_00801_d_0000815,good,poor,car,11,13,13,13,2,How many car objects are in this area?,11,13,False
0000289_00801_d_0000815,good,poor,car,11,13,13,13,2,How many car objects are in this area?,11,13,False
0000289_01201_d_0000817,bad,poor,awning-tricycle,3,3,1,1,0,How many awning-tricycle objects are in this area?,3,1,False
0000289_01201_d_0000817,bad,poor,awning-tricycle,3,3,1,1,0,How many awning-tricycle objects are in this area?,3,1,False
0000289_01201_d_0000817,bad,poor,awning-tricycle,3,3,1,1,0,How many awning-tricycle objects are in this area?,3,1,False
0000289_01201_d_0000817,bad,poor,car,15,9,4,9,6,How many car objects are in this area?,15,9,False
0000289_01201_d_0000817,bad,poor,car,15,9,4,9,6,How many car objects are in this area?,15,9,False
0000289_01201_d_0000817,bad,poor,car,15,9,4,9,6,How many car objects are in this area?,15,9,False
0000289_01201_d_0000817,medium,poor,car,15,9,7,7,6,How many car objects are in this area?,15,7,False
0000289_01201_d_0000817,medium,poor,car,15,9,7,7,6,How many car objects are in this area?,15,7,False
0000289_01201_d_0000817,medium,poor,car,15,9,7,7,6,How many car objects are in this area?,15,7,False
0000289_01201_d_0000817,good,poor,car,15,9,9,9,6,How many car objects are in this area?,15,9,False
0000289_01201_d_0000817,good,poor,car,15,9,9,9,6,How many car objects are in this area?,15,9,False
0000289_01201_d_0000817,good,poor,car,15,9,9,9,6,How many car objects are in this area?,15,9,False
0000289_01601_d_0000819,bad,poor,car,23,25,13,31,2,How many car objects are in this area?,23,31,False
0000289_01601_d_0000819,bad,poor,car,23,25,13,31,2,How many car objects are in this area?,23,31,False
0000289_01601_d_0000819,bad,poor,car,23,25,13,31,2,How many car objects are in this area?,23,31,False
0000289_02001_d_0000821,bad,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,bad,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,bad,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,medium,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,medium,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,medium,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,good,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,good,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02001_d_0000821,good,poor,motor,3,1,1,1,2,How many motor objects are in this area?,3,1,False
0000289_02201_d_0000822,medium,medium,car,13,11,7,7,2,How many car objects are in this area?,13,7,False
0000289_02201_d_0000822,medium,medium,car,13,11,7,7,2,How many car objects are in this area?,13,7,False
0000289_02201_d_0000822,medium,medium,car,13,11,7,7,2,How many car objects are in this area?,13,7,False
0000289_02201_d_0000822,good,medium,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000289_02201_d_0000822,good,medium,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000289_02201_d_0000822,good,medium,car,13,11,11,11,2,How many car objects are in this area?,13,11,False
0000289_02201_d_0000822,bad,medium,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
0000289_02201_d_0000822,bad,medium,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
0000289_02201_d_0000822,bad,medium,motor,8,6,0,0,2,How many motor objects are in this area?,8,0,False
